idx,valid,smiles,qed,logP,mol_weight,num_atoms,num_bonds,num_rings,hbd,hba
45,True,Cc1cccc(NC(=O)OCC(=O)NCC(=O)OCC(=O)Nc2ccccc2F)c1,0.5647067652748148,1.9807199999999994,417.3930000000001,30,31,2,3,6
46,True,COc1ccc(NC(=O)c2cnc(C)nc2[N+](=O)[O-])cc1Cl,0.6844443291074267,2.60752,322.7080000000001,22,23,2,1,6
47,True,CC1=C(CC2=NC(=O)N=C3C2C2(O)N(c4ccc(Cl)cc4)C(=O)c4ccccc4N32)C(=O)N(C)C1=O,0.6424097979290516,2.761000000000001,503.9020000000002,36,41,6,1,6
48,True,Cc1cccc(-c2ccc(NNC(=O)c3ccc(C)nc3)o2)c1,0.7209704727885968,3.715340000000001,307.353,23,25,3,2,4
49,True,COc1cccc(C(=O)C=NNC(=O)c2cc3c(s2)c(=O)[nH]c(=O)n3C)c1,0.3830833643795279,0.8953999999999993,386.3890000000001,27,29,3,2,8
50,True,O=C1Cc2ccccc2C(=O)N(c2ccc(F)cc2)C(=O)N1c1ccccc1,0.6760947372854816,4.181800000000003,374.37100000000004,28,31,4,0,3
51,True,Cc1cccc(NC(=O)c2ccccc2)n1,0.8310305534150517,2.6423200000000007,212.25200000000004,16,17,2,1,2
52,True,Cc1cccc2nc(SCC(=O)Nc3ccccc3Cl)[nH]c12,0.7023528714231178,4.2555200000000015,331.82800000000003,22,24,3,2,3
53,True,COc1cccc(-c2csc3nc(=O)c4ccccc4n23)c1,0.5682592894302161,3.584800000000002,308.362,22,25,4,0,5
54,True,N#Cc1cccc(NC(=O)CCC(=O)OCc2ccccc2)c1,0.8318952624517337,3.020380000000001,308.33699999999993,23,24,2,1,4
55,True,Cc1c2ccccc2nc2ccc(C(=O)NCCCN3CCN(C)CC3)cc12,0.5492115894211852,3.0637200000000018,376.5040000000002,28,31,4,1,4
56,True,Cc1cccc(NC(=O)c2ccc3ccccc3n2)c1,0.7629621961121291,3.7955200000000016,262.312,20,22,3,1,2
57,True,O=C(O)c1ccccc1-c1ccc2ccccc2n1,0.7544966330543793,3.6000000000000014,249.269,19,21,3,1,2
58,True,O=C(CN1C(=O)N=C(c2ccccc2)C1=O)NCc1cccc2ccccc12,0.7489602450939093,2.9075000000000015,371.39600000000013,28,31,4,1,3
59,True,CC1=C2C3OC(=O)c4ccccc4CC23OC(=O)C1,0.5242428516931605,1.7839,256.257,19,22,4,0,4
60,True,O=C(CSc1nc2ccccc2n1CCO)N1CCCCC1,0.8579123510717436,2.1331999999999995,319.4300000000002,22,24,3,1,5
61,True,O=C(CCCSc1nc2ccccc2[nH]1)NCc1ccco1,0.5179872046233908,3.3446000000000016,315.3980000000001,22,24,3,2,4
62,True,CCOC(=O)c1cccc(C(=O)COc2ccccc2F)n1,0.6060925416214187,2.6591000000000014,303.289,22,23,2,0,5
63,True,Cc1ccc(C(=O)CC(=O)OC(=O)c2ccc3ccccc3c2)cc1,0.4097985028604791,4.104620000000003,332.355,25,27,3,0,4
64,True,Cc1ccc(C)c(C(=O)c2cccc3ccccc23)c1,0.6109331523591192,4.687640000000004,260.336,20,22,3,0,1
65,True,Cc1ccc2ccc(C(=O)CCCC(=O)Nc3cccc4ccccc34)cc2n1,0.43597570481000497,5.688120000000004,382.4630000000001,29,32,4,1,3
66,True,CC(C)(C)COC(=O)NNC(=O)c1ccccc1NCc1ccccc1N1C(=O)c2ccccc2C1=O,0.33858502033429305,4.5164000000000035,500.5550000000003,37,40,4,3,6
67,True,COc1ccc(Nc2ccc(O)c(OCc3ccc(C(=O)CO)cc3)c2)cc1,0.40640600545033717,3.8984000000000023,379.4120000000001,28,30,3,3,6
68,True,O=C(CCCc1ccc2ccccc2n1)NCc1ccc(O)cc1,0.729539525297745,3.579500000000002,320.39200000000005,24,26,3,2,3
69,True,CCS(=O)(=O)Nc1nc2c(Cl)c(Br)cc(Br)c2s1,0.7355517610388699,4.236300000000001,434.562,18,19,2,1,4
70,True,CCCOC(=O)c1c(O)cc(C)cc1Cl,0.8095668912849392,2.9208200000000017,228.67499999999998,15,15,1,1,3
71,True,COc1ccc(NCC(O)CCNC=C2C(=O)N(C)C(=O)c3ccccc32)cc1,0.36028860751538305,2.1009999999999995,395.4590000000001,29,31,3,3,6
72,True,COc1ccc(N2C(=O)C=CC3=NC(=O)c4cnc(-c5c(Cl)cccc5Cl)nc4C32)cc1,0.5601867646947629,4.697900000000003,465.29600000000016,32,36,5,0,5
73,True,COc1ccc(CNC(=O)CCNC(=O)c2ccccc2)cc1,0.8228314814935475,2.1315,312.36899999999997,23,24,2,2,3
74,True,Cc1cccc(NC(=O)Nc2cc(O)ccc2[N+](=O)[O-])c1,0.5948645388372458,3.2528200000000007,287.27500000000003,21,22,2,3,4
75,True,S=c1[nH]nc(C2=c3ccccc3=NC2)n1-c1ccccc1,0.7316551017829722,1.76209,292.367,21,24,4,1,4
76,True,O=C(COC(=O)c1ccc(Cl)cc1Cl)NN=Cc1ccc(C(=O)O)cc1,0.44457229819472815,2.9987000000000013,395.1980000000001,26,27,2,2,5
77,True,CCOC(=O)C1CCN(C(=O)c2ccc3ncn(-c4ccc(OC)cc4)c3c2)CC1,0.6059075081030552,3.4494000000000025,407.4700000000002,30,33,4,0,6
78,True,Cc1cnc(SCC(=O)NCc2ccccc2Cl)s1,0.8590325913036644,3.5134200000000018,312.84700000000004,19,20,2,1,4
79,True,O=C(CCCOC(=O)Cn1ccc2ccccc2c1=O)NCc1ccccc1,0.4828666474202715,2.641300000000001,378.4280000000001,28,30,3,1,5
80,True,COc1ccc(C(=O)CCC(=O)NCc2cccc(OC)c2)cc1,0.7571455235693656,2.983100000000001,327.38000000000005,24,25,2,1,4
81,True,COc1ccc(CNC(=S)NC(=O)c2ccc(OC)cc2)cc1,0.8251159759288366,2.508300000000001,330.40900000000005,23,24,2,2,4
82,True,O=C(CCOC(=O)c1ccc2ccccc2c1O)NC1CCCC1,0.8272917156048758,3.1511000000000013,327.38000000000017,24,26,3,2,4
83,True,C=CCNC(=O)n1c(=O)oc2ccc(C)cc21,0.8004756017745961,1.64662,232.23899999999998,17,18,2,1,4
84,True,O=C(CCN1C(=O)c2ccc(Cl)cc2S1(=O)=O)OCC(=O)N1CCc2ccccc2C1,0.6298011413257466,2.0027,462.9110000000003,31,34,4,0,6
85,True,O=C(Nc1ccccc1Cl)C1CCCN(C(=O)c2ccccn2)C1,0.9302723308915914,3.225900000000001,343.814,24,26,3,1,3
86,True,CSc1cc(C)cc(NC(=O)CCc2nnc3ccc(-c4ccccc4)nn23)n1,0.49231718883637765,3.7879200000000024,404.499,29,32,4,1,7
87,True,O=C(COc1ccc(Br)cc1)NNC(=O)c1cccc(Br)c1,0.7365724639201653,3.0516000000000014,428.08000000000004,22,23,2,2,3
88,True,COc1cccc(NC(=O)c2ccc(F)c(F)c2)c1,0.922859375680113,3.2257000000000016,263.24299999999994,19,20,2,1,2
89,True,N#Cc1cc(=O)[nH]c2ccc(-c3ccc(F)cc3)cc12,0.7333293558290382,3.2058800000000014,264.259,20,22,3,1,2
90,False,,,,,,,,,
91,True,CCn1c(SCCC(=O)Nc2ccc(C)cc2)nnc1-c1cccs1,0.6223320816558829,4.455820000000004,372.51900000000006,25,27,3,1,6
92,True,Cc1cc(-c2cccc(=O)o2)no1,0.6634197765246264,1.6032199999999996,177.15899999999996,13,14,2,0,4
93,True,Cc1ccc(C)c(-n2nnnc2SCC(=O)NC2CCCC2)c1,0.8520086610149213,2.43004,331.44500000000016,23,25,3,1,6
94,True,COc1ccc(C(=O)Nc2ccccc2C=NCc2cccs2)cc1,0.6591474576435205,4.628100000000003,350.44300000000004,25,27,3,1,4
95,True,O=C1COc2ccccc2N1C(=O)c1cccnc1Cl,0.5966421683338488,2.3008000000000006,288.68999999999994,20,22,3,0,4
96,True,CCCCCCCCCc1c(O)c2ccccc2[nH]c1=O,0.7009280039639106,4.526800000000004,287.403,21,22,2,2,2
97,True,COc1ccc(C(C)=NNC(=O)c2ccc(OCc3ccccc3)cc2)cc1,0.4916210128586142,4.428200000000003,374.44000000000005,28,30,3,1,4
98,True,CC=COC(=O)c1cccc(S(=O)(=O)c2ccccc2)c1O,0.6922623627526291,2.9154000000000013,318.35,22,23,2,1,5
99,True,CCCOC(=O)NC1=c2ccccc2=C2CC=CC=C21,0.9091472906619663,1.9816000000000003,267.32800000000003,20,22,3,1,2
100,True,CCCCCOc1ccc(OCC(=O)NCCc2ccccc2)cc1,0.6286755008792673,3.993300000000003,341.45099999999996,25,26,2,1,3
101,True,Cc1ccc(C)c(NS(=O)(=O)c2ccc(NC(=O)OCCc3ccccc3)cc2)c1,0.5652114331858775,4.895440000000003,424.5220000000002,30,32,3,2,4
102,True,COc1ccc(OC)c(NC(=O)CCNC(=O)N2CC(=O)Nc3ccccc32)c1,0.69123665715124,2.2006999999999994,398.4190000000001,29,31,3,3,5
103,True,CCOCCCNC(=O)CCCCCCCC(=O)N1c2ccccc2CC1C(=O)NCCCC(=O)NCCOC,0.19862080384890385,2.876800000000002,560.7360000000003,40,41,2,3,6
104,True,Cc1ccc(C(=O)NCSC2=NN=C(SCCC(=O)Nc3cccc(C)c3C)CCC2)cc1,0.4967335874364121,5.690260000000005,482.67500000000024,33,35,3,2,6
105,True,COc1ccc(CNc2nnc(SCC(=O)Nc3ccc(C)c4cnccc34)s2)cc1,0.3738756993694884,4.746220000000004,451.57700000000017,31,34,4,2,8
106,True,CCn1c(=O)n(CC(=O)NCc2nc3ccccc3s2)c2ccc(C)cc21,0.5785295681053798,3.0574200000000014,380.4730000000001,27,30,4,1,6
107,True,CCn1c2c(c3ccccc3c1=O)C(C)C(=O)N(C)C2,0.7960584147721786,2.0968999999999998,270.332,20,22,3,0,3
108,True,Cc1ccc(C)c(C(=O)OCC(=O)Nc2ccccc2C(=O)O)c1,0.8238276741563318,2.7971400000000006,327.33600000000007,24,25,2,2,4
109,True,CC(=O)Nc1ccc(OCCCCN2C(=O)c3c(oc4c3CC=Cc3ccccc3-4)C(O)C2=O)cc1,0.37969005825302177,4.349300000000004,486.5240000000002,36,40,5,2,6
110,True,COc1ccc(CCC(=O)Nc2ccccn2)cc1OC,0.8865702709030535,2.6701000000000006,286.3310000000001,21,22,2,1,4
111,True,O=C(NCCCn1cnc2ccccc2c1=O)c1ccc(Cl)cc1Cl,0.6933552761473175,3.5234000000000023,376.24300000000005,25,27,3,1,4
112,False,,,,,,,,,
113,True,CC(=O)c1ccc(OCC(O)c2ccc(NC(=O)Nc3ccccc3)cc2)cc1,0.5127526517510698,4.645600000000003,390.439,29,31,3,3,4
114,True,CC(C)(C)c1ccc(NC(=O)CCN2C=CC=C3CC=CC=C32)cc1,0.8480939179790705,4.912200000000004,334.463,25,27,3,1,2
115,True,N#CCC(=O)c1ccc(-c2ccc3ccccc3n2)o1,0.6762889374230306,3.5911800000000023,262.26800000000003,20,22,3,0,4
116,True,COc1ccc(Oc2cccc(C(=O)Nc3cccc(C(=O)N4CCOCC4)c3)n2)cc1,0.6388494768472897,3.6072000000000015,433.4640000000003,32,35,4,1,6
117,True,Cc1cccc(CNNC(=O)CCN2CCc3ccccc3C2)c1,0.8032164205785665,2.5642200000000006,323.44000000000005,24,26,3,2,3
118,True,Cc1ccc(C=NNC(=O)CCNC(=O)c2cccs2)cc1,0.6342445374691231,2.32672,315.398,22,23,2,2,4
119,True,COc1ccc(OCCC(=O)NCCC(=O)Nc2ccc(F)cc2)cc1,0.7209150063845735,2.7482000000000006,360.385,26,27,2,2,4
120,True,O=C(COC1=CC2C(=O)c3ccccc3C2=C1)NCc1ccc(F)cc1,0.9014902726915844,3.2521000000000013,349.361,26,29,4,1,3
121,True,COc1ccc(CNC(=O)CCCNC(=O)C2=CC([N+](=O)[O-])C=C(C)OC=C2Cl)cc1,0.3395811677795194,2.793700000000001,449.8910000000001,31,32,2,2,6
122,True,CCC=COC(=O)CCC(=O)Nc1cccc(CC(=O)NCC(=O)N(C=O)c2cccc(C)c2)c1,0.2741670705238034,3.028920000000001,479.53300000000024,35,36,2,2,6
123,False,,,,,,,,,
124,True,O=C1NC=CC(O)c2cnccc21,0.6000224536559685,0.3721000000000001,176.17499999999998,13,14,2,2,3
125,True,CC(CC(=O)CCC(=O)NCCNC(=O)Nc1ccc(F)cc1)Nc1nc(=O)c2ccccc2n1C,0.30157546792231127,2.5503,496.5430000000002,36,38,3,4,7
126,True,COc1ccc(CN2CC=CC(C(=O)OC(C)C(=O)Nc3ccccc3C(F)(F)F)C2=O)cc1,0.37343803656799684,3.799000000000002,476.45100000000014,34,36,3,1,5
127,True,COc1ccc(CCNC(=O)C(C)NNc2cc(C)nc3ccc(C)cc23)cc1,0.5115677550684901,3.524140000000002,392.50300000000016,29,31,3,3,5
128,True,COc1ccc(NC(=O)CC(Cl)c2ccc(C)cc2F)cc1NN=Cc1ccco1,0.28180207912898475,5.490420000000005,429.8790000000001,30,32,3,2,5
129,True,O=[N+]([O-])C1=CN(CCCN2C3=CC=CCC3=Cc3ccccc32)CC=C1,0.5939290721423313,4.113800000000004,347.4180000000001,26,29,4,0,4
130,True,CCNc1nnc(CNC(=O)CCCNC(=O)c2cccs2)s1,0.5980959108128966,1.8578000000000003,353.47299999999996,23,24,2,3,7
131,True,Cc1csc(NC(=O)CSc2ccc(CCNC(=O)c3ccccc3)cn2)n1,0.5529538395100938,3.5498200000000013,412.5400000000001,28,30,3,2,6
132,True,COc1ccc(S(=O)(=O)NC(=O)Nc2ccccn2)cc1,0.8938615510422732,1.6006,307.331,21,22,2,2,5
133,True,Cc1nocc1C(=O)c1ccc(-n2nccc2NC(=O)c2ccc(Cl)cc2)nc1,0.5057971937083376,3.700420000000002,407.81700000000006,29,32,4,1,7
134,True,CN1CN(CNC(=O)CCN2CCCCC2)C(=O)c2cc(S(=O)(=O)c3ccccc3)sc21,0.6600356410832099,2.3801000000000005,476.6240000000001,32,35,4,1,7
135,True,CC(=O)c1ccc(OCc2nnc(SCC(=O)Nc3ccc(Cl)cc3)o2)cc1,0.43239819424229914,4.235400000000003,417.874,28,30,3,1,7
136,True,Cc1ccc(S(=O)(=O)Nc2cccc(NC(=O)CN3C(=O)c4ccccc4C3=O)c2)cc1,0.5619396759141962,3.030520000000002,449.4880000000002,32,35,4,2,5
137,True,CC1=CC(C)N(c2ccccc2C(=O)OCC(=O)NC2=C(O)C=CC(=NC(=O)c3cccnc3)C2=O)N=N1,0.43881764897674086,3.024000000000001,514.4980000000002,38,41,4,2,10
138,True,CCN1C(=O)c2ccccc2C(N2C(=O)c3ccccc3C2=O)C1c1ccc(C)cc1,0.5954740442594385,4.549320000000004,410.4730000000001,31,35,5,0,3
139,True,CCCn1c(=O)c2ccccc2c2cscc2c1=O,0.7184653416285767,2.9864000000000015,271.341,19,21,3,0,4
140,True,CCCCOC(=O)c1c(C)nc2c(=O)c3ccccc3c=2oc1CCC(=O)c1ccccc1,0.21653152650538682,4.993600000000004,443.49900000000025,33,36,4,0,6
141,True,CCC(=O)Nc1ccc(NC(=O)CSc2nnc(SCC(=O)Nc3ccccc3Cl)s2)cc1,0.3215415034391783,5.001600000000003,522.0770000000001,33,35,3,3,8
142,True,COC(=O)c1ccc(NC(=O)Nc2cscc2C(=O)OC(C)C(=O)NC2=C(Br)C=C(OC)C=CC2)cc1,0.37147534906166696,4.936900000000003,590.4520000000003,37,39,3,3,8
143,True,CCOC(=O)N1CCN(C(=O)Nc2ccccc2NC(=O)c2ccc3ccccc3c2O)CC1,0.540536157528849,4.103700000000003,462.50600000000026,34,37,4,3,5
144,True,Cc1ccc(CNC(=O)C2CCCN2C(=O)c2ccccc2)cc1,0.9407458312810889,2.9160200000000014,322.408,24,26,3,1,2
145,True,CCOc1ccc(S(=O)(=O)NCc2cccc3cccnc23)cc1,0.7472428431283921,3.112000000000002,342.42,24,26,3,1,4
146,True,O=C(CCS(=O)(=O)Nc1ccc(Br)cc1)N1CCCCC1,0.8604621817712438,2.593400000000001,375.28800000000024,21,22,2,1,3
147,True,CC1=Nc2c(NC(=O)CCOc3ccc(C)cc3)cccc2Nc2ccccc2C1,0.5703036757998722,5.794720000000004,399.4940000000002,30,33,4,2,4
148,True,COC(=O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3cc(C)on3)o2)cc1,0.595754695691425,2.4157200000000003,405.38800000000015,28,30,3,2,8
149,True,CCOc1ccc2nc(N)c(C(=O)NCCCc3ccccc3)cc2c1,0.6392817422073207,3.5783000000000023,349.43399999999997,26,28,3,2,4
150,True,CCc1nnc(NC(=O)CC(=O)Nc2ccc(NS(=O)(=O)c3ccccc3)cc2)s1,0.457197732738215,2.8686000000000007,445.5260000000001,30,32,3,3,7
151,True,CN1C2=CC=CCC2=NN=C1SCC(=O)NC1CCCC1,0.8700312082723918,2.2796000000000003,304.419,21,23,3,1,5
152,True,Cc1cccc(C(=O)N2CCCC(C(=O)NC3CCCCC3)C2)n1,0.9272257292156917,2.6911200000000006,329.4440000000002,24,26,3,1,3
153,True,COC(=O)c1ccc(NC(=O)C2CCCN(C(=O)C3C=c4ccccc4=CO3)C2)cc1,0.7533723290174567,1.2677999999999996,420.4650000000001,31,34,4,1,5
154,True,CC(=O)N1CCN(CCCc2noc(NC(=O)Nc3nc4ccccc4s3)n2)CC1,0.6179652939444876,2.42,429.5060000000002,30,33,4,2,8
155,True,COc1ccc(OCCC2CCCN(CCC3=COc4ccccc4O3)C2)cc1,0.6371362984601756,4.879000000000005,395.4990000000001,29,32,4,0,5
156,True,CC(=O)Nc1ccccc1C(=O)Nc1ccccc1F,0.9018574651766438,3.0364000000000013,272.279,20,21,2,2,2
157,False,,,,,,,,,
158,True,CC(=O)Nc1ccc(NC(=O)COC(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccc(Br)cc2)cc1,0.40139835567780785,4.689200000000003,565.8290000000002,34,36,3,2,6
159,True,CC(=O)C1=C(SCC(=O)Nc2nnc(-c3ccccc3)cc2O)NCc2ccccc2N=C1,0.5129067007853984,3.8272000000000026,459.5310000000001,33,36,4,3,8
160,True,O=C(Cn1cnc2ccccc2c1=O)NCc1ccc(C(=O)O)cc1,0.7329183687726695,1.4110999999999998,337.3350000000001,25,27,3,2,5
161,True,O=C(c1cccc2ccccc12)N1CCOCC1,0.7664481189273851,2.3122,241.28999999999994,18,20,3,0,2
162,True,COc1ccc(S(=O)(=O)NNC(=O)COc2ccc(C)cc2)cc1C,0.7295728967633365,1.700539999999999,364.4230000000001,25,26,2,2,5
163,True,CCc1ccccc1NC(=O)CC1SC(=O)N(Cc2ccccc2)C1=O,0.8411688105108821,3.841800000000002,368.4580000000001,26,28,3,1,4
164,True,COc1ccc(S(=O)(=O)NCCC(=O)N2CC(=S)N(c3ccccc3)C2=O)cc1,0.6725569605474895,2.1597999999999997,433.5110000000001,29,31,3,1,6
165,True,CC(C)CNC(=O)CCCCCCC(=O)NC(C)C(=O)NCCCCCCOC(=O)c1ccccc1NC(=O)CO,0.11090618524175978,3.068300000000002,576.7350000000004,41,41,1,5,7
166,True,CN(C)C(=O)c1c(O)c2ccccc2[nH]c1=O,0.7679294315814975,0.9354999999999998,232.239,17,18,2,2,3
167,True,Cc1cccc(OCC(=O)NCCc2cc(C)nc3ccccc23)c1,0.7493618286169431,3.5893400000000026,334.41900000000004,25,27,3,1,3
168,True,O=C(NCCSc1nnc(-c2ccccc2)o1)c1cc2ccccc2o1,0.4107278739378746,4.004900000000003,365.41400000000016,26,29,4,1,6
169,True,COc1ccc(CNC(=O)CCNC(=O)c2ccc(Br)cc2Cl)cc1,0.7127767495841733,3.5474000000000014,425.71000000000004,25,26,2,2,3
170,True,Cc1ccccc1CCNC(=O)CCN1C(=O)c2ccccc2NS1(=O)=O,0.7907920342333663,1.8565200000000002,387.461,27,29,3,2,4
171,True,N#CCC=NCC(O)COc1ccccc1Cc1ccccc1,0.7623761145712217,3.0015800000000015,308.381,23,24,2,1,4
172,True,Cc1nc2ccccc2c(N)c1-c1cccc(F)c1,0.71226157944538,3.9315200000000017,252.29199999999994,19,21,3,1,2
173,True,Cc1nn(-c2ccccc2)c(=O)n1CC(=O)Nc1cccc(Oc2ccc(F)cc2)c1,0.5150015437688225,3.9125200000000024,418.42800000000005,31,34,4,1,6
174,True,CC(=O)Nc1ccc(NC(=O)CSc2nnc(Cc3cccc4ccccc34)n2C)cc1,0.41533767550245,4.248300000000003,445.5480000000002,32,35,4,2,6
175,True,CN(C)S(=O)(=O)Nc1cccc(NC(=O)CONc2cccc3c2C(=O)c2ccccc2-3)c1,0.3437239265444996,3.0985000000000014,466.51900000000023,33,36,4,3,6
176,True,COc1cccc(NC(=S)Nc2cccnc2)c1F,0.8443780085468632,3.0382000000000007,277.324,19,20,2,2,3
