idx,valid,smiles,qed,logP,mol_weight,num_atoms,num_bonds,num_rings,hbd,hba
21,True,O=C(COc1ccccc1C(=O)NN1C(=O)c2ccsc2C1=O)NCc1ccccc1,0.5547237721661157,2.3843000000000005,435.4610000000001,31,34,4,2,6
22,True,O=C(CN1NN=C(c2ccc(F)cc2)N1)N1CCN(C2CCCCC2)CC1,0.8316367348847596,1.2889999999999997,374.4640000000003,27,30,4,2,6
23,True,O=C1N=CN=C1C(=O)Nc1ccc(CNS(=O)(=O)c2ccc(F)cc2)cc1,0.7744141809816142,1.2522000000000004,388.38000000000005,27,29,3,2,5
24,False,,,,,,,,,
25,True,CC(=O)c1ccc(NC(=O)CSC2N=Nc3cc(-c4ccccc4)nn32)cc1,0.6180954118640906,4.6780000000000035,391.4560000000001,28,31,4,1,7
26,True,Cc1cc(C(=O)NCCC(=O)Nc2cccc(Cl)c2)no1,0.8880335941732738,2.3950200000000006,307.737,21,22,2,2,4
27,True,CCOc1ccc(CNS(=O)(=O)c2ccc3[nH]c(=O)oc3c2)cc1,0.7093381887099598,1.9983,348.3800000000001,24,26,3,2,5
28,True,CCOc1ccc(S(=O)(=O)NNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,0.49862148700582437,1.1652999999999998,401.42200000000014,26,27,2,2,7
29,True,NNC(=O)c1ccc(OCC(=O)Nc2ccccc2N2C=CC(=O)C2)cc1,0.4022761902991544,1.210399999999999,366.3770000000001,27,29,3,3,6
30,True,COc1ccc(Br)cc1C=NNC(=O)Nc1ccccc1Cl,0.6126409968977977,4.266700000000002,382.6450000000001,22,23,2,2,3
31,True,CCOc1ccc(C=NOC=CN2CCN(C(=O)c3ccncc3)CC2)cc1,0.41976407639966123,2.7600000000000007,380.4480000000001,28,30,3,0,6
32,True,NC(=O)CCN1C=NC(=O)C(Cc2ccccc2N2C=COCC2)C1=O,0.7441239532289017,0.4255999999999993,356.3820000000002,26,28,3,1,5
33,True,CCn1c(=O)c2ccccc2c2cc(Cl)ccc21,0.6075208510682102,3.828000000000002,257.71999999999997,18,20,3,0,2
34,True,COc1ccc(C=NNC(=O)c2cccc(Nc3ccc(C(F)(F)F)cn3)c2O)cc1,0.30753979785534613,4.322100000000003,430.3860000000001,31,33,3,3,6
35,True,CCOc1ccc(NC(=O)CCNC(=O)c2cccnc2Cl)cc1,0.7545853636344124,2.8923000000000005,347.802,24,25,2,2,4
36,True,COc1cccc(NC(=O)CCNC(=O)c2cccc3ccccc23)c1,0.7150406584992037,3.607000000000002,348.40200000000004,26,28,3,2,3
37,True,COC(=O)C1C(C)=NC(=S)N1C,0.4337266636468045,0.21920000000000006,186.236,12,12,1,0,3
38,True,Cc1cc(C)n(C(=O)c2cccc(C(=O)Nc3ccc(Br)cc3)n2)n1,0.7303719533250322,3.5982400000000023,399.24800000000005,25,27,3,1,5
39,True,Cc1ccc(CN2C(=O)N=C3N=CCC=C32)cc1,0.7821374041931439,2.687520000000001,239.27800000000002,18,20,3,0,2
40,True,COC(=O)c1ccc(OCCn2c(C3C(=O)N(c4ccccc4)C(=O)N3C)nc3ccccc3c2=O)cc1,0.2756473702926633,3.4018000000000024,512.5220000000003,38,42,5,0,8
41,True,O=C(COC(=O)N1CCCc2ccccc21)c1coc2ccccc2c1=O,0.6650932399296656,3.565100000000002,363.36900000000014,27,30,4,0,5
42,True,COc1ccc(-c2ccc(Cc3nc4c(S(=O)(=O)Nc5ccc(C)cc5)cccc4oc3=O)s2)cc1,0.300062026447412,5.625120000000004,518.6160000000002,36,40,5,1,7
43,True,CS(=O)(=O)c1ccc(N)cc1Oc1ccc(Cl)nc1,0.6952127039472293,2.513000000000001,298.75100000000003,19,20,2,1,5
44,True,CCC(=O)N(C)c1cnc2ccc(C)cc2n1,0.7934623119677061,2.31102,229.283,17,18,2,0,3
45,True,COC(=O)C1=C2C=CC(=O)N2c2ccccc2OC1N,0.760690569968525,0.6936999999999994,272.26000000000005,20,22,3,1,5
46,True,Cc1ccc(NC(=O)CCCC(=O)NNC(=O)c2ccccc2)cc1,0.7069556329557596,2.5650200000000005,339.39500000000004,25,26,2,3,3
47,True,COc1cccc(NS(=O)(=O)CCC(=O)Nc2ccccc2F)c1,0.8021395983888983,2.604800000000001,352.387,24,25,2,2,4
48,True,COC(=O)C1=C(N)OC2=Nc3ccccc3C2C1c1ccc(F)cc1,0.854031488904243,3.1102000000000016,338.338,25,28,4,1,5
49,True,CCCc1ccccc1OCCOc1ccccc1,0.6943911332200335,4.096900000000003,256.3449999999999,19,20,2,0,2
50,True,COc1ccc(C(=O)CCC(=O)Nc2ccc(Cl)cc2)cc1,0.8206782170530887,3.9502000000000024,317.77200000000005,22,23,2,1,3
51,True,Cc1ccccc1N1CCN(C(=O)C2CCC(=O)N(c3ccc(Cl)c(Cl)c3)C2)CC1,0.7025968588729521,4.393620000000004,446.37800000000016,30,33,4,0,3
52,True,CCOc1ccc(C(=O)CCNC(=O)c2cccc([N+](=O)[O-])c2)cc1,0.451583120159907,2.9963000000000006,342.35100000000006,25,26,2,1,5
53,True,O=C(O)C1=NN=C(c2ccc3c(c2)OCO3)C1c1ccc(F)cc1,0.9398732811777327,2.581500000000001,326.283,24,27,4,1,5
54,True,COc1ccc(C2NC3C=CC(C(=O)O)=CN32)cc1,0.8591960428537939,1.4633999999999998,258.277,19,21,3,2,4
55,True,O=C(O)C1=CC=CC1N1CCN(c2ncccc2-c2ccc3c(c2)OCO3)CC1,0.8584478666454992,2.5487,391.4270000000002,29,33,5,1,6
56,True,O=c1onc(-c2ccccn2)n1Cc1ccccc1,0.7153674101723747,1.9465999999999999,253.261,19,21,3,0,5
57,True,COc1ccc(O)c(C(=O)NC(=N)c2cccs2)c1,0.5935124277666809,2.21767,276.317,19,20,2,3,5
58,True,O=C(COC(=O)C1=COC=CO1)C1=COc2ccccc2O1,0.7839725341691749,1.7709000000000001,302.23800000000006,22,24,3,0,7
59,False,,,,,,,,,
60,True,CNCC(=O)Nc1ccccc1OC(=O)Nc1ccccc1OC,0.7574801851309189,2.4640000000000004,329.35600000000005,24,25,2,3,5
61,True,CCOC(=O)N1CCN(C(=O)c2csc(-c3ccccc3)n2)CC1,0.8580037208396035,2.724400000000001,345.4240000000001,24,26,3,0,5
62,True,COc1cccc(CNC(=O)c2ccc(NS(=O)(=O)c3ccc4[nH]c(=O)ccc4c3)cc2)c1,0.38889521328002086,3.267500000000002,463.5150000000002,33,36,4,3,5
63,True,COc1ccccc1Oc1cccc(C(=O)OCC(=O)Nc2ccccc2F)c1,0.5996299620384088,4.422100000000003,395.386,29,31,3,1,5
64,True,O=C(O)C1Oc2cc(Br)cc(F)c2NC1=O,0.7659518233252237,1.3722999999999999,290.04400000000004,16,17,2,2,3
65,True,N#Cc1nc2ccc(Cl)cc2c(=O)c2ccccc12,0.627396653741529,3.2732800000000015,266.68699999999995,19,21,3,0,3
66,True,NS(=O)(=O)c1ccc(C(=O)NNC(=O)CCS(=O)(=O)c2cccc3nsnc23)cc1,0.4208933583726856,-0.036299999999999555,469.5260000000001,30,32,3,3,9
67,True,COc1ccc(F)cc1OCCN1CCC(=O)N(c2ccccc2C)C1,0.7951839217041292,3.217920000000002,358.41300000000007,26,28,3,0,4
68,True,ClCc1ccc(-c2nncc3coc(-c4ccccc4)c23)cc1,0.4809899101488009,5.295600000000004,320.779,23,26,4,0,3
69,True,NC1=NC(C(F)(F)F)c2c(C(F)(F)F)nnc(-c3ccccc3)c2N1,0.7625348088318731,3.5060000000000002,361.2490000000001,25,27,3,2,5
70,True,CN1CCN(C(Nc2ccccc2N)SCC(=O)NN=Cc2cccs2)CC1,0.2636214438143085,2.1567,418.59200000000016,28,30,3,3,8
71,True,COc1ccc(-c2csc(NS(=O)(=O)c3ccc(Cl)cc3)n2)cc1,0.7171155303961386,4.272900000000003,380.878,24,26,3,1,5
72,True,CS(=O)(=O)c1ccc2c3ccccc3n(C#N)c2c1,0.6822392024986962,2.5271800000000004,270.313,19,21,3,0,4
73,True,CCOc1ccc(NC(=O)CC(C)OC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,0.554044384846789,2.680300000000001,476.5510000000003,33,35,3,1,7
74,True,CCOC(=O)c1c(N)nc2scc(C(F)(F)F)c2c1C,0.8637889714090542,3.3824200000000015,304.293,20,21,2,1,5
75,True,COc1cccc(Oc2ccc(-c3nnc4[nH]nc(-c5nc6ccccc6[nH]5)n34)o2)c1,0.4373518077414746,4.056600000000002,413.3970000000001,31,36,6,2,8
76,True,CCCCC=CCCCCCCCC(=O)C1C(=O)COC1=O,0.23818207361587967,3.774700000000002,308.418,22,22,1,0,4
77,True,O=C(O)c1cccc(C(=O)NC2CCN(S(=O)(=O)c3cc(Cl)ccc3Cl)CC2)c1,0.7175401686394546,3.274700000000002,457.33500000000015,29,31,3,2,4
78,True,CC1N=c2ccccc2=C2NC(=O)C(c3ccccc3)=NN21,0.8344872208883023,0.5675999999999997,290.32599999999996,22,25,4,1,4
79,True,O=C(CNC(=O)c1cccc(C(=O)O)c1)OC1=C2C=CC(Cl)=CC=C2Oc2ccccc21,0.667876203021468,4.037900000000002,449.84600000000006,32,35,4,2,5
80,True,CCCOc1ccc(C=NNC(=N)NN=Cc2cccc([N+](=O)[O-])c2)cc1,0.28587221459960094,2.8655700000000017,368.3970000000001,27,28,2,3,6
81,True,COc1ccc(CN2CCNCC2)cc1,0.801239065922745,1.1003999999999998,206.289,15,16,2,1,3
82,True,COc1ccccc1N1C(=O)c2ccc(S(=O)(=O)N3CCCc4ccccc43)cc2C1=O,0.5692924529848417,3.6373000000000024,448.5000000000003,32,36,5,0,5
83,True,Cc1c(C(=O)OCC(=O)Nc2cccc(F)c2F)oc2ccccc12,0.7301679120970485,3.8149200000000025,345.30100000000004,25,27,3,1,4
84,True,Cc1cccc(C(=O)Nc2ccccc2C(=O)c2cc(C)ccc2O)c1,0.6846471184166427,4.492340000000003,345.3980000000001,26,28,3,2,3
85,True,COc1ccc(NC(=O)c2ccc(OC)c(C(=O)Nc3ccccc3F)c2)cc1,0.651816068982396,4.347500000000003,394.40200000000004,29,31,3,2,4
86,True,O=C(Nc1ccccc1C(=O)O)Nc1ccccc1-c1ccccc1,0.6479960941402061,4.695800000000003,332.35900000000004,25,27,3,3,2
87,True,COc1ccc(S(=O)(=O)NCCC(=O)Nc2ccc(F)cc2Cl)cc1,0.765907399167072,2.7948000000000004,386.832,25,26,2,2,4
88,True,CC(=O)Nc1ncnc2ccccc12,0.7370813301244717,1.5881999999999998,187.20200000000003,14,15,2,1,3
89,True,O=C(NCCn1nnc2c(c1=O)C=CC(C(F)(F)F)=CC2)c1cc2ccccc2[nH]c1=O,0.6408899945143103,1.9677999999999995,443.3850000000001,32,35,4,2,6
90,True,COC(=O)c1ccccc1C(=O)Nc1ccc(Cl)nc1,0.6969791472359859,2.7739000000000003,290.70599999999996,20,21,2,1,4
91,True,O=C(NCCCNC(=O)C(O)C1=CN=C2CC=CC=C12)c1ccccc1,0.6504832892214666,1.5084000000000004,351.4060000000001,26,28,3,3,4
92,True,COCCCNC(=O)CCNC(=O)C1=COC2=COC3=C(C=CC3)C2=C1O,0.5555764579382011,1.4572,374.39300000000014,27,29,3,3,6
93,True,O=Cc1ccccc1CCN1C(=O)C(=O)C(CNC(=O)c2cccc3cccnc23)C1=O,0.2640151755697485,1.573899999999999,429.43200000000024,32,35,4,1,6
94,True,Cc1cc(Br)c(C(=O)Nc2cccc3ncccc23)s1,0.7350029152366802,4.619520000000001,347.2370000000001,20,22,3,1,3
95,True,COC(=O)c1cccc(-c2ccc(=O)n(-c3ccccn3)n2)c1,0.692606095608331,2.0810999999999997,307.309,23,25,3,0,6
96,True,Cc1ccc(S(=O)(=O)NCCC(=O)NCc2ccccc2OC(F)(F)F)cc1,0.6932017281467167,2.878420000000001,416.42100000000005,28,29,2,2,4
97,True,O=c1[nH]c2ccc(Cl)cc2c2ncccc12,0.6038525773442319,2.7297000000000002,230.654,16,18,3,1,2
98,True,COc1ccc(CCC(=O)NCCN2C(=O)C=C(c3ccc(C)s3)C2=O)cc1,0.6937199819978999,2.56632,398.4840000000001,28,30,3,1,5
99,True,CCOC(=O)c1c(C)nc2ccccn12,0.7006589697855246,1.81942,204.229,15,16,2,0,4
100,True,CCOC(=O)C1=NC(=O)CC=C1,0.5617713857479234,0.4770000000000001,167.164,12,12,1,0,3
101,True,COc1ccccc1NC(=O)N1CCCC(CNC(=O)c2ccccc2F)CC1,0.801170329922791,3.8983000000000025,399.4660000000001,29,31,3,2,3
102,True,Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1,0.9186772737579105,2.4735200000000006,261.346,18,19,2,1,2
103,True,COc1cccc(OCC(=O)NCC(=O)NN=Cc2ccccc2F)c1OC,0.5001981607517141,1.4881999999999997,389.3830000000001,28,29,2,2,6
104,True,O=C(NC1=CC=C([N+](=O)[O-])C1)C1CCCCN1S(=O)(=O)c1ccc2ccccc2c1,0.5827548092628131,2.947400000000001,427.4820000000002,30,33,4,1,5
105,True,Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)NCC3CCCO3)cc2)cc1,0.707235793609863,3.0963200000000013,389.47700000000026,27,29,3,3,4
106,True,NC(=O)CC1C=Nn2c(c(C(=O)NCCc3ccc4ncsc4c3)c3ccccc32)NC1=O,0.40784997472648477,2.5011,460.51900000000023,33,37,5,3,7
107,True,CCCCCCNC(=O)c1ccc2ccccc2c1O,0.7838228649612543,3.8555000000000033,271.36,20,21,2,2,2
108,True,COc1ccccc1C=NNC(=O)c1cccc2scnc12,0.5947250341880517,3.0688000000000004,311.366,22,24,3,1,5
109,True,Cc1cccc(NC(=O)CN2CC(=O)N(COC(=O)CCC(=O)Nc3cccc4nonc34)C2=O)c1,0.3323580682883596,1.6535199999999992,494.4640000000003,36,39,4,2,9
110,True,CCCNC(=O)c1ccc2ccc(=O)oc2c1,0.8209747187205098,1.9328,231.25099999999998,17,18,2,1,3
111,True,CC1=C(C(=O)NNS(=O)(=O)c2cccc(Cl)c2Cl)C2C=CC=CC2=N1,0.7650382057248832,2.7737000000000007,398.2710000000001,25,27,3,2,4
112,True,COc1ccc(CC(=O)c2ccccc2NC(=O)O)cc1,0.8270251158378107,3.2105000000000015,285.29900000000004,21,22,2,2,3
113,True,Nc1nc(SCC(=O)c2ccccn2)[nH]c1-c1ccccc1,0.5587170079517679,3.028900000000001,310.38200000000006,22,24,3,2,5
114,True,CCOC(=O)c1ccc(NC(=O)CSc2nnc(-c3ccccn3)n2C)cc1,0.4833237146075979,2.784600000000001,397.4600000000001,28,30,3,1,8
115,True,Cc1csc(NC(=O)Nc2ccc3ccccc3n2)n1,0.7545789238146402,3.643720000000002,284.34400000000005,20,22,3,2,4
116,True,CC(=O)OCCCc1n[nH]c(=S)n(Cc2ccccc2)c1=O,0.49934402191611454,1.84489,319.3860000000001,22,23,2,1,6
117,True,Cc1ccc(CNC(=O)CCC(=O)Nc2ccccc2)o1,0.8571416113837256,2.623120000000001,286.331,21,22,2,2,3
118,True,CC(=O)c1ccc(NC(=O)CSc2nnc(Cc3ccncc3)o2)cc1,0.5054979778850359,2.9888000000000012,368.418,26,28,3,1,7
119,True,Cn1c(=O)c2ccccc2n1CC(=O)OC1CCCCC1,0.8137327071706458,2.2158999999999995,288.347,21,23,3,0,5
120,True,Cc1ccc2c(=O)c3nccnc3oc2c1,0.5349337077367946,2.04462,212.20800000000003,16,18,3,0,4
121,True,COc1ccc(NC(=S)N=CCC(=O)N=C2C=CC=CC2=C=C2CC(c3cccc(OC)c3)=NC2=O)cc1,0.25150808891536436,4.826400000000003,524.6020000000003,38,41,4,1,5
122,True,NC(=O)c1ccccc1NC(=O)CCOc1ccc(Cl)cc1,0.8589179627389572,2.8465000000000016,318.76,22,23,2,2,3
123,True,Cc1cc(=O)oc2ccc(C(=O)OCC(=O)Nc3cccc4ccccc34)cc12,0.4217342522583153,4.050120000000002,387.3910000000001,29,32,4,1,5
124,True,COc1cccc(CCNC(=O)c2cc(C)n3nc(C)c(-c4ccccc4F)c3n2)c1,0.511190462504895,4.133340000000003,418.47200000000015,31,34,4,1,5
125,True,CCOc1ccc(NC(=O)C2CC(=O)N(Cc3ccc(S(=O)(=O)N4CCOCC4)cc3)C2)cc1,0.6114554389688404,2.0933999999999995,487.5780000000003,34,37,4,1,6
126,True,CCCc1ccccc1NC(=O)COC(=O)c1cccc(Cl)c1,0.8110807868162596,4.088000000000004,331.799,23,24,2,1,3
127,True,N#Cc1ccccc1NC(=O)CSc1nc2ccccc2c(C#N)c1N,0.6906212878002921,3.2911600000000014,359.4140000000001,26,28,3,2,6
128,True,COC(=O)c1ccc(S(=O)(=O)NCc2ccc(OC)c(OC)c2)cc1,0.754580571750026,1.9688999999999999,365.4070000000001,25,26,2,1,6
129,True,COC(=O)CCC(=O)Nc1cccc2ccccc12,0.856708726294752,2.7315000000000005,257.28900000000004,19,20,2,1,3
130,True,Cc1cccc(Oc2ccc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)nc2)c1,0.6209354009033792,2.802220000000001,411.4830000000001,29,31,3,2,5
131,True,O=C(Cn1[nH]c(=O)c2ccccc2c1=O)NCc1ccccc1,0.7540767241250905,1.0061999999999989,309.325,23,25,3,2,4
132,True,Cc1ccc(CNC(=O)c2ccccc2-c2ccccc2)cc1,0.7498807295243235,4.592020000000003,301.38900000000007,23,25,3,1,1
133,True,CC(=O)c1ccc2oc(C(=O)Nc3ccccc3C(=O)Nc3c(C)n(C)c4ccccc34)cc2c1,0.31421838638066507,5.940120000000004,465.5090000000002,35,39,5,2,5
134,True,O=C(NOC(=O)c1c(Cl)cccc1Cl)c1ccc(Cl)cc1Cl,0.7631247903229254,4.802000000000001,379.02600000000007,22,23,2,1,3
135,True,CC(=O)Nc1ccc(CNC(=O)CCc2cc(C)n(-c3ccc(C)cc3)c2C)cc1,0.60507258028381,4.6099600000000045,403.52600000000007,30,32,3,2,3
136,True,COc1ccccc1NC(=O)CC(=O)Nc1ccc(C)c(S(=O)(=O)N2CCCCC2)c1C,0.617265587077469,3.453940000000002,459.5680000000004,32,34,3,2,5
137,True,Cc1cc2c(o1)N1C3(NC(=O)N(c4ccccc4)C13O)c1ccccc1N2,0.5808947894143273,3.1939200000000008,360.3730000000001,27,32,6,3,5
138,True,CC(=NNc1ccc(F)cc1)C1=CCC(=O)C(Nc2ccccc2)=N1,0.6554550363908087,3.980800000000002,336.37,25,27,3,2,5
139,True,O=C(COC(=O)CCOc1ccc(Cl)cc1)Nc1ccc(Br)cn1,0.7035793472112173,3.4483000000000024,413.6550000000001,24,25,2,1,5
140,True,Cc1c(NC(=S)NCc2ccc(F)cc2)c(=O)n2cccc2n1C,0.7172745164390839,2.572120000000001,344.4150000000001,24,26,3,2,4
141,False,,,,,,,,,
142,True,Cc1cc(C)n(-c2ccc(S(=O)(=O)Nc3ccc(NC(=O)c4cnccn4)cc3)cc2)n1,0.46699252614923625,3.3322400000000014,448.50800000000015,32,35,4,2,7
143,True,CC(=O)OCCC=Cc1ccccc1NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1C=O,0.32880408093184127,2.7387000000000015,486.54600000000033,34,36,3,1,7
144,True,CC1=CC(c2ccccc2)N2C(=O)c3ccccc3C2=N1,0.7824135795198818,3.5477000000000016,274.32300000000004,21,24,4,0,2
145,True,CCNS(=O)(=O)c1ccc(C(=O)NCCCC(=O)Nc2cccc(OC)c2)cc1,0.5107732846502909,2.1420999999999992,419.5030000000001,29,30,2,3,5
146,True,CCn1c(CCC(=O)NCCc2ccc(C)cc2)nc2ccc(C)cc21,0.7015805120287033,3.964540000000003,349.47800000000007,26,28,3,1,3
147,True,O=C(O)c1ccccc1Nc1cccc2cccnc12,0.7571643710955615,3.6766000000000014,264.284,20,22,3,2,3
148,True,Cc1cccc(C=NNC(=O)c2cc([N+](=O)[O-])c3nonc3c2)n1,0.4364456329081783,1.5983199999999997,326.27200000000005,24,26,3,1,8
149,True,CCOC(=O)c1ccc(CCNC(=O)c2ccc(NC(=O)c3ccno3)cc2)cc1,0.5554133348470143,3.076100000000001,407.42600000000004,30,32,3,2,6
150,True,Cc1ccc(S(=O)(=O)NCc2cccnc2)cc1,0.9147067355556223,1.86852,262.334,18,19,2,1,3
151,True,COc1cccc(CC(=O)NCCN2CC(=O)c3ccccc3NC2=O)c1,0.8183233049931159,2.0843,367.40500000000003,27,29,3,2,4
152,True,CCOc1ccc(S(=O)(=O)NC2=C(C3C(=O)c4ccccc4C3=O)N=CC2)cc1,0.7380441608991115,2.7451000000000008,410.45100000000014,29,32,4,1,6
153,True,COc1ccc(CC(C)=NNC(=O)c2ccccn2)cc1,0.676848885462382,2.4386,283.331,21,22,2,1,4
154,True,CCN(CC(=O)N1CCc2ccccc2C1)C(=O)Cc1ccccc1Cl,0.80968022196577,3.315900000000002,370.8800000000001,26,28,3,0,2
155,True,CCc1ccc(NC(=O)C2CCCN(c3cnc(-c4cccnc4)s3)C2)cc1,0.688122551941045,4.622600000000004,392.528,28,31,4,1,5
156,True,Cc1ccc(CNNC(=O)c2cccc(C(=O)c3ccc(Cl)s3)c2)o1,0.5055961574646654,3.9685200000000025,374.84900000000005,25,27,3,2,5
157,True,CCOC(=O)Nc1ccccc1OCCNC(=O)c1c([N+](=O)[O-])ccc(F)c1F,0.3923584489445206,3.2502000000000013,409.3450000000001,29,30,2,2,6
158,True,O=C(O)c1cccc(NC(=S)NC2CCS(=O)(=O)C2)c1,0.7121025310620714,0.8583,314.3880000000001,20,21,2,3,4
159,True,COc1ccccc1NC(=O)C1=COc2ccccc2O1,0.9405656201081598,2.9465000000000003,283.283,21,23,3,1,4
160,True,COC(=O)C1=C(N)OC(c2cccc(C(=O)NC3CCc4ccccc4C3)c2)=C=C1O,0.5201510755683472,2.7291000000000007,418.4490000000003,31,34,4,3,6
161,True,COc1ccccc1C(=O)c1cccc(COCC(=O)Nc2cc(C)on2)c1,0.6026625675377526,3.3779200000000014,380.40000000000003,28,30,3,1,6
162,True,Cn1ccc(C(=O)Nc2cccc(C(=O)NC3CCN(c4ccccc4Cl)CC3)c2)n1,0.6371267704507099,3.7246000000000032,437.9310000000002,31,34,4,2,5
163,True,COc1ccc(NC(=O)COc2cccc3ccccc23)cc1,0.7782170776104299,3.8659000000000026,307.34900000000005,23,25,3,1,3
164,True,COc1cccc(NC(=O)Cn2nccc2NC(=O)c2ccccc2[N+](=O)[O-])c1,0.46746581616235267,2.690900000000001,395.3750000000001,29,31,3,2,7
165,True,COc1ccc(Cc2ccccc2Oc2ncnc3ccccc23)cc1,0.5106051883975117,5.021500000000004,342.398,26,29,4,0,4
166,True,O=C(Cn1ccc2ccccc21)c1ccc(F)c2ncccc12,0.5313594738345601,4.211500000000003,304.324,23,26,4,0,3
167,True,COc1ccccc1C=CC(=O)CSCC(=O)N1CCN(c2ccccc2)CC1,0.6248532208971769,3.3595000000000024,410.53900000000016,29,31,3,0,5
168,True,Cc1ccc(C(=O)ON(C)C(=O)c2cccc([N+](=O)[O-])c2)cc1,0.6415917382651894,2.7472200000000013,314.2970000000001,23,24,2,0,5
169,True,NC1=C2C(=CC3C=CC=CC3=N1)C(=O)c1ccc(F)cc12,0.7929957388586587,2.7725000000000017,278.286,21,24,4,1,3
170,True,CC(=O)CN(C(=O)Cn1nc(N)c(C(=O)Nc2ccccc2)n1)c1ccc(C)cc1,0.6189069110408996,2.0432200000000003,406.4460000000001,30,32,3,2,7
171,True,CC1=C(c2nc3ccccc3o2)C(NC(=O)c2ccc(Cl)c(NS(=O)(=O)c3ccccc3)c2)SC1,0.341630815775245,5.558400000000004,526.0390000000002,35,39,5,2,6
172,True,CCNC(=O)CSc1nc2ccc(C)cc2[nH]1,0.8158090965547993,2.09952,249.339,17,18,2,2,3
173,True,Cc1ccc(CNC(=S)N2CCN(CC=COc3ccccc3)CC2)cc1,0.6098810702600919,3.5798200000000024,381.54500000000013,27,29,3,1,3
174,True,Cc1ccc(C(=O)OCC(=O)Nc2ccccc2Oc2ccccc2)cc1,0.6527035105182892,4.5828200000000034,361.3970000000001,27,29,3,1,4
175,True,COc1cccc(-n2nnc3ccc(NC(=O)Nc4cccc(Cl)c4Cl)cc32)c1,0.4574569234204507,5.379900000000002,428.27900000000017,29,32,4,2,5
176,True,Cc1ccc2[nH]c(=O)ccc2n1,0.6296228179680179,1.2315199999999997,160.17600000000002,12,13,2,1,2
