idx,valid,smiles,qed,logP,mol_weight,num_atoms,num_bonds,num_rings,hbd,hba
18,True,COc1ccccc1CCNC(=O)C1CCCN(C(=O)c2nc3ccccc3nc2C)C1,0.6468732497189531,3.1579200000000016,432.52400000000017,32,35,4,1,5
19,True,COc1ccc(NC(=O)CCc2ccc(N[N+](=O)[O-])cc2)cc1,0.6050642854558911,2.8701000000000008,315.329,23,24,2,2,4
20,True,Cc1ccc(NC(=O)c2ccccc2OCC(=O)N2CCc3ccccc3C2=O)cc1,0.6881209498990656,3.851220000000003,414.4610000000002,31,34,4,1,4
21,True,COc1ccc(NC(=O)CCCNC(=S)Nc2cccc(Cl)c2)cc1,0.5015128474524562,4.053900000000002,377.89700000000005,25,26,2,3,3
22,True,CC1=NC(C)N(CC(=O)Nc2ccc3onc(-c4ccc(Cl)cc4)c3n2)N1,0.717302391707528,3.066300000000001,384.827,27,30,4,2,7
23,True,O=C(O)Cn1ccc2ccccc21,0.7547137474952497,1.7259,175.18699999999998,13,14,2,1,2
24,True,O=C(Nc1ccccc1Cl)c1ccncc1,0.8650313700391321,2.987300000000001,232.67,16,17,2,1,2
25,True,O=C(COC(=O)c1ccco1)NCc1ccc(F)cc1,0.8473359237504603,1.8919000000000001,277.251,20,21,2,1,4
26,True,Cc1ccc2[nH]cc3c(=O)c4ccccc4c-3nc2c1,0.5257596083760967,3.4895200000000015,260.296,20,23,4,1,2
27,True,COc1cccc(NC(=O)CNC(=O)c2cccc(-c3ccc(OC)c(OC)c3)n2)c1,0.5798346696289707,3.142900000000002,421.4530000000002,31,33,3,2,6
28,True,CC(=O)Nc1ccc(NC(=O)Cc2ccccc2C(=O)c2ccncc2)cc1,0.6479327846911749,3.452200000000002,373.41200000000003,28,30,3,2,4
29,True,O=C(OCCn1c(=O)[nH]c2ccccc2c1=O)c1cccs1,0.7414865992605698,1.6082999999999998,316.338,22,24,3,1,6
30,True,CCOC(=O)c1cccc(C(=O)OCC(=O)c2ccc3nc(C)ccc3c2)n1,0.48011528246589275,3.1546200000000013,378.38400000000007,28,30,3,0,7
31,True,O=Cc1ccccc1-c1nc2ccccc2c(=O)n1Cc1ccco1,0.537094816312665,3.5173000000000014,330.3430000000001,25,28,4,0,5
32,True,COc1cccc(CNC(=O)c2cccc(OC)c2[N+](=O)[O-])c1,0.6530188318955601,2.5420000000000007,316.31300000000005,23,24,2,1,5
33,True,COC1=CC(O)=Cc2ccccc2OC1=O,0.5784879187023297,2.0347999999999997,218.20799999999997,16,17,2,1,4
34,True,COc1ccc(CNC(=O)CN2C(=O)c3ccccc3C2(O)c2ccc([N+](=O)[O-])cc2)cc1OC,0.3765368576196509,2.5776000000000003,477.47300000000024,35,38,4,2,7
35,True,Cc1cc(=O)oc2cc(C3=CCN(C)C=C3)ccc12,0.7325832077614968,2.943920000000001,253.301,19,21,3,0,3
36,True,CCc1ccc(NC(=O)Cn2[nH]c(=O)c3ccc([N+](=O)[O-])cc32)cc1,0.5487747617160382,2.4389000000000003,340.33900000000006,25,27,3,2,5
37,True,CN(C)c1ccc(NC(=O)CCNC(=O)c2cc3ccccc3o2)cc1,0.714783110170543,3.2574000000000014,351.406,26,28,3,2,4
38,True,Cc1cccc(OCC(=O)NCCCC2=c3ccccc3=NC3C=CC=CC3=N2)c1,0.7278455505485312,2.6474200000000003,399.4940000000001,30,33,4,1,4
39,True,CCOC(=O)C1CCN(C(=O)CCN2C(=O)NC(C)c3ccccc3C2=O)CC1,0.7625735957685096,2.1047999999999996,401.4630000000002,29,31,3,1,5
40,True,Cc1ccc(C(O)c2oc3ccccc3c2-c2ccco2)o1,0.5958875070959285,4.675920000000002,294.30600000000004,22,25,4,1,4
41,True,Cc1cc(C)n(CCCNC(=O)C2CCN(C(=O)Nc3cc(F)cc(F)c3F)C2)n1,0.5539242453762961,2.977540000000001,423.4390000000001,30,32,3,2,4
42,True,Cc1cccc2c3c(oc12)C(=O)C(=O)C3Br,0.5499144477303715,2.9426200000000007,279.089,16,18,3,0,3
43,True,CCCN(C(=O)Cc1cc2ccccc2[nH]c2ccccc2[nH]1)C(=O)c1ccc(F)cc1,0.43768767295534317,5.534200000000005,429.4950000000002,32,35,4,2,2
44,True,CC(=O)c1nc2cc(C(=O)O)ccc2[nH]1,0.725218041486523,1.4636999999999998,204.185,15,16,2,2,3
45,True,O=C(CCCC(=O)Nc1ccccc1[N+](=O)[O-])Nc1ccccc1,0.6011977773990249,3.3423000000000016,327.3400000000001,24,25,2,2,4
46,True,COc1ccc(CN(C)C(=O)CN(C)S(=O)(=O)c2cccc3[nH]c(=O)ccc23)cc1,0.6175682301085698,1.8157999999999994,429.49800000000016,30,32,3,1,5
47,False,,,,,,,,,
48,True,CCOC(=O)C1=c2c(n(C)c3ccc(C)cc23)=C(CO)C1C,0.8601663322203364,0.9932199999999998,299.37000000000006,22,24,3,1,4
49,True,CC(=O)Nc1ccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)cc1,0.624852466344313,2.5707000000000004,329.312,24,25,2,2,5
50,True,Cc1ccc(OCC(=O)NCc2ccccc2C)cc1,0.905833590382132,2.9986400000000017,269.344,20,21,2,1,2
51,True,COc1ccc(NC(=O)CCCn2cnc3ccccc3c2=O)cc1,0.7505320900196605,2.8240000000000007,337.3790000000001,25,27,3,1,5
52,True,CC(=O)c1ccc(OC(=O)C2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)cc1,0.43659327818756977,3.203920000000002,401.4840000000001,28,30,3,0,5
53,True,Cc1cc(C)cc(NC(=O)CCNC(=O)c2ccccn2)c1,0.8902349131281249,2.45704,297.358,22,23,2,2,3
54,True,CCOC(=O)c1cccc(COCC(=O)Nc2ccccc2[N+](=O)[O-])c1,0.44150568214428815,2.926800000000001,358.35,26,27,2,1,6
55,True,CCN=C1C(=O)C(Cl)c2ccccc21,0.6504545348511008,2.3582,207.66,14,15,2,0,2
56,True,Cc1cccc(NC(=O)Nc2ccccc2C(=O)Nc2cccc3ccccc23)n1,0.42947527110270656,5.439520000000003,396.4500000000001,30,33,4,3,3
57,True,COC(=O)c1ccccc1NC(=O)Cn1c(=O)c2ccccc2c2ccccc2c1=O,0.5183643775874232,2.9402000000000017,414.4170000000001,31,34,4,1,6
58,True,CCCC(=O)N1CCNC2=C1N=c1ccccc1=C1CC=CC=C21,0.9026384052138963,1.7578000000000003,319.4080000000001,24,27,4,1,3
59,True,CCOc1ccccc1NC(=O)COC(=O)Cn1c(=S)[nH]c2ccccc2c1=O,0.4560443420806853,2.6396900000000008,413.45500000000004,29,31,3,2,7
60,True,CC1=CN2C(=O)C(=Cc3ccco3)N=C2S1,0.6984325747133363,2.426800000000001,232.264,16,18,3,0,4
61,False,,,,,,,,,
62,True,Cc1ccc(NC(=O)c2ccccc2OCc2ccco2)nc1,0.7780598532009495,3.814320000000002,308.33700000000005,23,25,3,1,4
63,True,Cc1cccc(OCC(O)c2c(O)c3c(c4c2NC(N)=NC(=O)CC4)N(c2ccccc2)C(=O)C3=O)c1C,0.37861749969655223,3.1818400000000002,514.5380000000002,38,42,5,4,8
64,True,CC1=CN(CCC(=O)NCc2ccc3ccccc3c2)C(=O)c2ccccc2N1,0.6892860387038993,4.275300000000003,385.4670000000001,29,32,4,2,3
65,True,O=C1Nc2ccccc2C(Nc2cccs2)N1c1ccccc1,0.7195881445655731,4.910900000000003,321.40500000000003,23,26,4,2,3
66,True,CCOC(=O)c1ccc2nc3ccccc3n2c1,0.6466725112343924,2.664200000000001,240.262,18,20,3,0,4
67,True,CCOc1ccc(-c2[nH]ncc2NC(=O)c2ccc(F)cc2)cc1,0.7481865039876973,3.8668000000000013,325.343,24,26,3,2,3
68,True,Cc1ccc(N2C(=O)c3ccccc3Oc3cc(O)ccc32)cc1,0.70211182676479,4.784820000000004,317.34400000000005,24,27,4,1,3
69,True,CC(O)CCNC(=O)C(C)OC(=O)c1cccc(F)c1F,0.7787776874688634,1.3971999999999996,301.28900000000004,21,21,1,2,4
70,True,Cc1cccc(CCNC(=O)c2cccc3ccccc23)c1,0.7687835360515567,4.120720000000003,289.37800000000004,22,24,3,1,1
71,True,O=C(CSc1nnc(-c2cccnc2)o1)Nc1ccccc1,0.7296166191272294,2.862400000000001,312.35400000000004,22,24,3,1,6
72,False,,,,,,,,,
73,True,COc1ccc(OC)c(C(=O)N2C(=O)NC(=O)C(=CNC(=O)c3ccc4nc(C)[nH]c4c3)C2=O)c1,0.28256673447613323,1.4210199999999995,477.43300000000016,35,38,4,3,8
74,True,COc1cccc(S(=O)(=O)c2ccc3ccn(C(=O)C=Cc4ccccc4OC)c3c2)c1,0.3953527386112976,4.8449000000000035,447.51200000000017,32,35,4,0,6
75,True,Cc1ccc(S(=O)(=O)NCCC(=O)NC2C=CC=C2c2nnc(C)o2)c(C)c1,0.7299173779278353,1.8014599999999996,402.47600000000017,28,30,3,2,6
76,True,CCOc1ccc2c(=O)c3cccnc3n(-c3ccccc3)c2c1,0.5377930597673328,3.9376000000000024,316.36,24,27,4,0,4
77,True,O=C(CCCCCc1ccc(C(=O)O)cc1)NN(CC1CCCO1)S(=O)(=O)c1ccccc1,0.3601585744325635,3.3888000000000025,474.57900000000024,33,35,3,2,5
78,True,Cc1cccc(C)c1NC(=O)COCCCN1CCOCC1,0.7827400586335652,1.98084,306.40600000000006,22,23,2,1,4
79,True,CCC(=O)Nc1ccc(CC(=O)NCCc2ccc(O)c(O)c2)cc1,0.5805393045714647,2.3477000000000006,342.395,25,26,2,4,4
80,True,CSc1nccc2c1OC(=O)C(C)=CCC=C2C,0.5730143845474798,3.462200000000002,261.34599999999995,18,19,2,0,4
81,True,Cc1cccc(CN2C(=O)c3ccccc3Nc3ccccc32)c1,0.7294765080381815,4.899020000000004,314.38800000000015,24,27,4,1,2
82,True,COc1ccc(C2=NC3=NC(N(C)Cc4ccc(OC)cc4C)C(=N)N=C3C(=O)C2)cc1,0.7597102405049606,3.062590000000001,431.4960000000002,32,35,4,1,7
83,True,CC(=O)Nc1ccc(C(=O)N2CCCC(C(=O)NCc3ccc(F)cc3)C2)cc1,0.8142924940155788,2.952700000000001,397.4500000000001,29,31,3,2,3
84,True,NS(=O)(=O)c1ccc(NC(=O)c2ccccc2N2CCN(c3ccccc3)CC2)cc1,0.6412178143956547,2.9129000000000023,436.5370000000002,31,34,4,2,5
85,True,CCCCc1ccc(C(=O)OCC(=O)N2CCc3ccccc32)cc1,0.753841558820087,3.775300000000003,337.419,25,27,3,0,3
86,True,COc1ccc(CNC(=O)CCC(=O)Nc2cnc3ccccc3c2)cc1,0.6750397139579999,3.278500000000001,363.41700000000003,27,29,3,2,4
87,True,COC(=O)CC1C(=O)C2C(=O)N3CC=CC=C3N=C2N1c1ccccc1F,0.594686445445979,1.4145999999999999,369.3520000000001,27,30,4,0,6
88,True,COc1ccc(S(=O)(=O)NCCC(=O)NCCc2cn(C)c3ccccc23)cc1OC,0.4986648732346138,2.2227999999999994,445.5410000000002,31,33,3,2,6
89,True,CC(=O)N=C1OC(=O)c2ccccc21,0.5750256494239802,1.1501,189.17000000000002,14,15,2,0,3
90,True,CC(=O)N(C)c1ccc(OCC(=O)NC2SC=CN2S(=O)(=O)c2cccc3ccccc23)cc1,0.5367823338907649,3.5100000000000025,497.5980000000002,34,37,4,1,6
91,True,COc1ccc(NCC(=O)NCc2ccc(C(C)=O)cc2)cc1,0.7713213335409682,2.626100000000001,312.369,23,24,2,2,4
92,True,COC(=O)c1cccc(-n2ncc3c(=O)n(NC(=O)c4ccccc4)[nH]c32)c1,0.5258822400843028,1.6857999999999997,377.36000000000007,28,31,4,2,7
93,True,Cc1ccc(NC(=O)CCCC(=O)Nc2ccccn2)cc1,0.8601394570805048,3.137520000000001,297.358,22,23,2,2,3
94,True,Cc1ccc(OCC(=O)NCCCNC(=O)c2ccc(C)cc2)cc1,0.7260568772725353,2.6185400000000003,340.42300000000006,25,26,2,2,3
95,True,COC(=O)NC(=O)C1=NC2C=CC=CC2=C1,0.705542000766878,0.7445999999999999,218.21200000000002,16,17,2,1,4
96,True,COC(=O)C1=c2ccc(C)cc2=NC1C,0.6173033065651042,0.3404199999999997,203.241,15,16,2,0,3
97,True,CC(=O)Nc1ccc(SCC(=O)c2ccc3ccccc3c2)cc1,0.5393240781858275,4.773200000000003,335.428,24,26,3,1,3
98,True,COc1ccc(C(=O)NCCCc2ccccc2)cc1,0.8184772970878348,3.057800000000001,269.344,20,21,2,1,2
99,True,COc1ccc(CNC(=O)c2cccc(S(=O)(=O)n3ccc4ccccc43)c2)cc1,0.5144919399630367,3.816900000000002,420.4900000000001,30,33,4,1,5
100,True,COc1cccc(C(=O)N=Nc2cccnc2N2CCN(c3ccccc3)CC2)c1,0.5949401797604008,4.340900000000003,401.47000000000014,30,33,4,0,6
101,True,COc1cccc(NC(=O)c2cccc3nsnc23)c1,0.8032453709676133,2.9522000000000004,285.32800000000003,20,22,3,1,5
102,True,CCOc1cccc(C(=O)Nc2ccccc2C(=O)Nc2ccccc2OC)c1,0.6181920212436398,4.598500000000003,390.4390000000001,29,31,3,2,4
103,True,O=c1c2ccccc2ccn1CN1CC=CN1Cc1ccc(F)cc1,0.7320116212446646,3.3446000000000016,335.38200000000006,25,28,4,0,4
104,True,CSc1ncc(-c2nc3ccccc3n2C)c(C)n1,0.5300414879848838,3.060620000000001,270.361,19,21,3,0,5
105,True,Cc1cccc(C(=O)OCCCC(=O)Nc2cc(C)c3ncccc3c2)c1,0.5202864311114551,4.427340000000003,362.42900000000003,27,29,3,1,4
106,True,Cc1ccc2nc(-c3ccc(C)o3)c(-c3ccccc3)nc2c1,0.5121505644829922,5.173640000000004,300.36100000000005,23,26,4,0,3
107,True,Cc1ccc(C(C)CC(=O)NCc2cccc(Br)c2)cc1,0.8444032253325645,4.567520000000004,346.26800000000003,21,22,2,1,1
108,True,CCn1c(CCC(=O)NC2CC=CCc3ccccc32)nc2cc([N+](=O)[O-])ccc21,0.37761524200354973,4.2569000000000035,404.47000000000014,30,33,4,1,5
109,True,COc1ccccc1NC(=O)NNC(=O)CN1CCN(C(=O)c2cccc3ncccc23)C1=O,0.4967959698092051,1.9741,462.46600000000024,34,37,4,3,6
110,True,COc1ccc(NC(=O)NCCCC(=O)Nc2ccc(Br)c(Cl)c2)cc1,0.5482588450735221,4.651500000000003,440.725,26,27,2,3,3
111,True,COc1ccc(CNC(=O)c2ccccc2Oc2cccc(C)c2)cc1,0.7013618247946195,4.725920000000004,347.41400000000004,26,28,3,1,3
112,True,CC1=CC(C(=O)Nc2ccccc2)=CC2=C(C)C=CCN12,0.8958804458780081,3.6147000000000027,278.3550000000001,21,23,3,1,2
113,False,,,,,,,,,
114,True,CCOC(=O)c1cccc(NC(=O)Cn2c(C)nc3ccc(F)cc3c2=O)c1,0.684335074321628,2.659420000000001,383.3790000000001,28,30,3,1,6
115,True,CCC(=O)Nc1cccc(C=NN(C)C(=O)OCC(=O)n2cnc3ccccc3c2=O)c1,0.4687440352989311,2.4877000000000002,435.4400000000001,32,34,3,1,8
116,True,O=C(CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)Nc1cccc(C(=O)O)c1,0.7152007560352284,1.9831999999999999,437.9050000000002,29,31,3,2,5
117,True,O=C(NNCc1cccc(C(F)(F)F)c1)Nc1ccc(Cl)cc1Cl,0.6673831606467128,4.838500000000002,378.18100000000004,24,25,2,3,2
118,True,NNCCCNc1nccc2ccccc12,0.40246902287085595,1.5001,216.288,16,17,2,3,4
119,True,COc1ccc(Cl)cc1NC(=O)CN1C(=O)c2ccccc2S1(=O)=O,0.8766429442047945,2.1318,380.8090000000001,25,27,3,1,5
120,True,CC1=NN=C(C=NNC(=O)c2ccncc2Cl)C1Br,0.5181311356760266,2.0446,342.584,19,20,2,1,5
121,True,Cc1cnc(C(=O)OCC(=O)N2CCc3ccccc32)cn1,0.8033785901015992,1.5311199999999996,297.314,22,24,3,0,5
122,True,O=[N+]([O-])c1ccccc1-n1c(CCc2ccccc2)n[nH]c1=S,0.4411679052684093,3.6232900000000026,326.38100000000014,23,25,3,1,5
123,True,C=CN(CC)C(=O)COC(=O)c1cccc(NC(=O)c2ccc(Cl)cc2)c1,0.7352760619994584,3.741100000000002,386.83500000000015,27,28,2,1,4
124,True,Cc1ccccc1N1C(=O)c2ccc3ccccc3c2C1=O,0.6354757708037503,3.948820000000002,287.3180000000001,22,25,4,0,2
125,True,Cc1ccc(NC(=O)C2=C(c3ccccc3)N=NC2)cc1,0.9108295027333397,3.810620000000002,277.327,21,23,3,1,3
126,True,COc1ccc(CCNC(=O)c2ccc(C3NC(=O)c4ccccc4NC3=O)cc2)cc1OC,0.5035783013104618,3.0995000000000017,459.5020000000002,34,37,4,3,5
127,True,Cc1ccc(C)c(CN=Nc2oc3c(c2O)C=CCN3c2cccc(C(F)(F)F)c2)c1,0.45309894977255066,7.069640000000005,427.4260000000001,31,34,4,1,5
128,False,,,,,,,,,
129,True,COCC=Cn1c(SCC(=O)Nc2ccc(Cl)cc2)nc2ccccc21,0.6046073092085038,4.537600000000003,387.8920000000001,26,28,3,1,5
130,True,Cc1cccc(NCC(=O)n2c(=O)n(-c3ccccc3)c(=O)c3ccccc32)c1,0.5854760468233744,3.2131200000000018,385.4230000000001,29,32,4,1,6
131,True,Cc1ccc(C)c(OCCNC(=O)C2C=Nc3ccccc3C2=O)c1,0.6740013069076278,3.013440000000001,336.3910000000001,25,27,3,1,4
132,True,Cc1ccc(S(=O)(=O)NCC(=O)NCc2ccco2)cc1,0.8385545760200802,1.1827199999999995,308.35900000000004,21,22,2,2,4
133,True,CCCCc1ccc(C(=O)OCC(=O)Nc2cccnc2)cc1,0.7970724578129424,3.2197000000000013,312.36899999999997,23,24,2,1,4
134,True,CC(=O)Nc1ccc(NC(=O)CCCC(=O)C2=CCc3ccccc3C2=O)cc1,0.7054644675872382,3.6883000000000026,390.4390000000001,29,31,3,2,4
135,True,Cc1nc2ccc(C(=O)C3CCN3c3cccc(C#N)c3)cc2o1,0.6917719183911363,3.469500000000002,317.34800000000007,24,27,4,0,5
136,True,COc1cccc(NC(=O)CNC(=O)C2=CC(=O)c3ccccc3CO2)c1,0.8446884815659037,2.0469,366.3730000000001,27,29,3,2,5
137,True,CCOc1ccccc1C(=O)Nc1cccc(-c2nc3ccccc3[nH]2)c1,0.5347767109709366,4.880900000000004,357.413,27,30,4,2,3
138,True,COc1ccccc1NCC(=O)Nc1ccccc1Oc1cc(C)c2[nH]c(=O)n(C)c(=O)c2c1,0.3895751697190582,3.3867200000000013,460.49000000000024,34,37,4,3,7
139,True,Cc1cccc(-c2nsc(NC(=O)C3=c4ccccc4=NC3)n2)c1,0.7958106441057309,1.9361199999999998,334.40400000000005,24,27,4,1,5
140,True,CC(=O)c1cccc(NC(=O)CSc2nnc(-c3ccco3)n2C)c1,0.5392833945725132,3.0085000000000015,356.40700000000004,25,27,3,1,7
141,True,CCOC(=O)c1c(C)nc2cc(C)c(C)cc2c1COc1ccc2ccccc2c1,0.382278296967925,6.068960000000006,399.4900000000001,30,33,4,0,4
142,True,COc1ccccc1NC(=O)CCc1nnc2cnc3ccccc3c(=O)n12,0.5742651230533637,2.2176,375.3880000000001,28,31,4,1,7
143,True,COc1ccc(-c2cccc(NC(=O)c3ccc(Br)cc3)n2)cc1,0.7061254507372329,4.772000000000003,383.245,24,26,3,1,3
144,True,COc1ccc(Cc2nnnn2Cc2ccc(-n3oc4ccccc4c3=O)cc2)cc1OC,0.3809255533694175,3.2265000000000024,443.4630000000002,33,37,5,0,9
145,True,COc1ccc(OCC(O)CNCC(=O)Nc2ccc(OC)c(OC)c2)c(Br)c1,0.4652477954405791,2.4429,469.33200000000016,29,30,2,3,7
146,True,CCN1C(=O)c2cc(O)c(F)cc2C(C2=c3ccccc3=NC2)C1=O,0.8339479369423032,1.1012999999999997,338.33800000000014,25,28,4,1,4
147,True,O=C(CCC1=COc2ccccc2O1)Nc1ccccc1,0.9287631649357851,3.7181000000000024,281.31100000000004,21,23,3,1,3
148,True,COc1cccc(NC(=O)n2cccc2C(=O)NCc2ccc(OC)c(OC)c2)c1,0.6230817466357461,3.5241000000000016,409.4420000000002,30,32,3,2,6
149,True,COc1cccc(C=NC(=O)c2ccccc2C(=O)O)c1,0.8750989361939804,2.6527000000000003,283.283,21,22,2,1,3
150,True,Cc1ccc(CN=NC(=O)CNC(=O)c2ccc(C)cc2)cc1,0.8614469901952166,3.212240000000002,309.369,23,24,2,1,3
151,True,Cc1cccc2c(=O)c3nonc3[nH]c12,0.595855655497503,1.3727199999999997,201.185,15,17,3,1,4
152,True,CCOc1ccc(NC(=O)CCNC(=O)c2ccccc2OC(=O)c2ccccc2)cc1,0.39282878261660614,4.063100000000003,432.4760000000001,32,34,3,2,5
153,True,COc1ccc(CCNC(=O)c2ccc(-c3ccccc3Br)o2)cc1,0.653322947523849,4.690200000000004,400.27200000000005,25,27,3,1,3
154,True,COCc1nnc(NC(=O)CS(=O)Cc2nc3ccc(C)cc3s2)s1,0.6593510736887513,2.4900200000000003,396.51900000000006,25,27,3,1,8
155,True,NC(=O)c1ccc(NC(=O)CSc2nnc(-c3ccncc3)n2N)cc1,0.432353155661413,0.8835999999999994,369.41,26,28,3,3,8
156,True,Cc1ccccc1CCNC(=O)c1cccc(C(=O)N2CCc3ccccc3C2=O)c1,0.6483701032380973,3.8062200000000024,412.4890000000002,31,34,4,1,3
157,True,O=C1Cc2ccccc2C(=O)N1CCOc1cnc2ccccc2c1,0.6894553024358998,2.838700000000001,332.359,25,28,4,0,4
158,True,Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1,0.8623884188297277,3.687820000000003,392.90800000000013,26,28,3,1,3
159,True,COc1ccc2c(c1)c(CNCCCN1CCN(c3ccc(F)cc3)CC1)cn2C,0.5751405754247246,3.627900000000002,410.5370000000001,30,33,4,1,5
160,True,CC1=C(C(=O)NCCc2ccccc2)Oc2cc(C)ccc2CC1,0.9256768855168763,3.9529200000000033,321.4200000000001,24,26,3,1,2
161,True,CC(=O)c1ccc(OCC(=O)Nc2cccc(S(=O)(=O)Nc3ccon3)c2)cc1,0.541452074202674,2.695500000000001,415.4270000000001,29,31,3,2,7
162,True,COC(=O)c1cc(C)cc2c(=O)c3cc(F)ccc3oc12,0.5090109137600551,3.180320000000002,286.25800000000004,21,23,3,0,4
163,True,c1ccc(-c2nnc(CCCN3NN=C(c4cccs4)N3)[nH]2)cc1,0.6410650966606436,2.1524,339.428,24,27,4,3,7
164,True,COc1ccc(NC(=O)CCC(=O)NC2C(=O)N(c3ccc(C)cc3)N=C2C)cc1,0.7355076870838527,2.6298200000000005,408.45800000000014,30,32,3,2,5
165,True,Cc1cccc(-c2nccc(-c3cccn3C(=O)Nc3ccc(F)cc3)n2)c1,0.5416293634567463,5.139820000000003,372.4030000000001,28,31,4,1,4
166,True,O=C(O)c1ccc(OCc2ccc(-c3ccc(F)cc3)o2)cc1,0.7600292450502109,4.362900000000002,312.296,23,25,3,1,3
167,True,COC(=O)Nc1ccc(NC(=O)CCN2NN=C(c3nn(-c4ccccc4F)nc3C)N2)cc1,0.4135279236399387,1.9083199999999991,467.4650000000001,34,37,4,4,10
168,True,N#Cc1ccc2nc3ccccc3nc2c1,0.5299310922667969,2.654680000000001,205.22,16,18,3,0,3
169,True,COc1ccc(CNc2nnnn2-c2ccccn2)cc1,0.7667989984542714,1.678,282.307,21,23,3,1,7
170,True,Cc1ccc(S(=O)(=O)Nc2ccc3nc(C)[nH]c3c2)cc1,0.7806520471548907,2.9805400000000013,301.37100000000004,21,23,3,2,3
171,True,COc1ccccc1NC(=O)Nc1cccc2ccccc12,0.7468014418506755,4.492400000000003,292.338,22,24,3,2,2
172,True,Nc1cc(=O)nc2nc(-c3ccccc3)c3ccccc3n12,0.5460830280965787,2.4919000000000002,288.31000000000006,22,25,4,1,5
173,True,COC1=Nc2ccccc2Nc2ccccc21,0.7429666713871196,3.468300000000002,224.263,17,19,3,1,3
174,True,Cc1ccc(-n2c(=O)[nH]c3sccc32)cc1,0.685394280746639,2.688720000000001,230.29200000000003,16,18,3,1,3
175,True,CCOC(=O)n1c2ccccc2n2c(SCC(=O)NC3CCCc4ccccc43)nnc12,0.46375837731567643,3.9745000000000026,449.53600000000023,32,36,5,1,8
176,True,COc1cccc(C=NC(=O)Nc2ccc(Cl)cc2)c1,0.8679722430406535,3.9996000000000027,288.734,20,21,2,1,2
177,True,O=C(Cc1cccc2ccccc12)NCc1ccc(Cl)cc1,0.7623531286639939,4.352100000000003,309.796,22,24,3,1,1
178,True,CCOC(=O)Cn1ncn(CC(=O)N2CCc3ccccc3C2)c1=O,0.7230554221960711,0.19279999999999964,344.3710000000001,25,27,3,0,7
179,True,COc1ccc(CCNC(=O)CC=COc2ccc(OC)cc2C)cc1,0.697717741581572,3.6537200000000025,355.4340000000001,26,27,2,1,4
