idx,valid,smiles,qed,logP,mol_weight,num_atoms,num_bonds,num_rings,hbd,hba
41,True,CCOc1ccccc1NC(=O)C1=CCC=NC1=O,0.8391888068350731,1.9512999999999998,258.277,19,20,2,1,3
42,True,COc1ccc(C(=O)NCCCC(=O)Nc2ccc(C)cc2)cc1OC,0.7125032473711174,3.1609200000000017,356.42200000000014,26,27,2,2,4
43,True,Cc1ccc(S(=O)(=O)N2CCCC(CSc3nnc(-c4ccccc4)[nH]3)C2)cc1C,0.5765502802802658,4.281540000000003,442.6100000000001,30,33,4,1,5
44,True,COc1ccc(-n2cccc2C(=O)Nc2ccccc2)cc1,0.7957596106562319,3.7382000000000017,292.338,22,24,3,1,3
45,True,CCN1C2=C(N=C3C=CC=CC31)C(=O)Nc1ccccc1N2,0.8358629369778774,2.4908,292.342,22,25,4,2,4
46,True,COc1ccc(C(=O)C2CCN(C(=O)Cc3ccc(C(F)(F)F)cc3)C2)cc1OC,0.6620849305206755,3.9965000000000037,421.4150000000001,30,32,3,0,4
47,False,,,,,,,,,
48,True,COC1=CC=c2cc(O)c(=O)oc2=CC1O,0.6243225322897487,-1.1888,222.19599999999997,16,17,2,2,5
49,True,COc1ccc(C(=O)c2ccc(Cn3c(=O)[nH]c4ccccc4c3=O)o2)cc1,0.5404096532292557,2.5707000000000004,376.3680000000001,28,31,4,1,6
50,True,CCCNC(=O)c1cc2ccccc2oc1=O,0.8209747187205098,1.9327999999999999,231.25099999999998,17,18,2,1,3
51,True,COc1ccc(NC(=O)c2cccc(OCC(=O)c3ccco3)c2)cc1,0.6551817320433937,3.802200000000002,351.35800000000006,26,28,3,1,5
52,True,O=C(NCCOc1ccc2ccccc2c1)NCc1ccccc1F,0.6707362676474361,3.8571000000000026,338.382,25,27,3,2,2
53,True,CC(=O)NNC(=O)c1cccc2ccccc12,0.7285622164039077,1.6206999999999998,228.251,17,18,2,2,2
54,True,COc1ccc(CCNC(=O)Cn2c(=O)sc3ccccc32)cc1,0.7483698857345683,2.4305000000000003,342.42,24,26,3,1,5
55,True,CNCCN1CCN(CC(=O)Nc2ccccc2NS(=O)(=O)c2cccc(OC)c2)C1=O,0.4919147223900296,1.3915000000000008,461.5440000000002,32,34,3,3,6
56,True,COc1ccc(NC(=O)CCCc2nc3ccccn3c2C2Oc3ccccc3C2=O)cc1,0.45255954355016265,4.620700000000004,441.48700000000014,33,37,5,1,6
57,True,COc1ccc(CNC(=O)CCCOC(=O)c2cccc3ccccc23)cc1,0.47409415539072897,4.1018000000000026,377.44,28,30,3,1,4
58,True,Cc1ccc(S(=O)(=O)N2CCC(C(=O)NCC3OCCc4ccccc43)CC2)cc1,0.7946657227720153,2.825920000000001,428.55400000000026,30,33,4,1,4
59,True,CCOc1ccc(S(=O)(=O)NNC(C)c2ccc(OC)cc2)cc1,0.7159124336842527,2.638000000000001,350.4400000000001,24,25,2,2,5
60,True,CCOc1ccc(NC(=O)CSc2nnc(CCC(=O)Oc3ccc(C)cc3)o2)cc1,0.285538620276171,4.045720000000003,441.5090000000002,31,33,3,1,8
61,True,Cc1ccc(C)c(Cn2c(=O)[nH]c(=O)n(CC(=O)NCc3ccccc3Cl)c2=O)c1,0.6173821536395963,1.33324,428.87600000000015,30,32,3,2,6
62,True,CC=CN1CCN(C(=O)c2ccccc2Oc2ccc3ccccc3c2)CC1,0.6513695268445067,4.923500000000005,372.4680000000002,28,31,4,0,3
63,False,,,,,,,,,
64,True,COC(=O)Nc1ccc(OCC(=O)COc2ccc(C(=O)O)cc2)cc1,0.744951272537013,2.5900000000000007,359.334,26,27,2,2,6
65,True,Cc1cc(C)cc(C(=O)OCCNC(=O)Cc2ccccc2)c1,0.6590890549641961,2.819140000000001,311.381,23,24,2,1,3
66,True,CCN(CC)c1csc(NC(=O)CCCNC(=O)N=C2C=CC(C)=CC2=O)n1,0.5129806960065119,2.9438000000000013,403.5080000000001,28,29,2,2,6
67,True,CCc1ccc(NC(=O)OCCCC(=O)c2ccc(C#N)cc2)cc1,0.6026067949210376,4.3322800000000035,336.391,25,26,2,1,4
68,True,COc1ccc(-c2nnc(C)c3cc(C(=O)OCC(=O)Nc4ccc(F)cc4)nn23)cc1,0.46393216287530264,3.0429200000000005,435.415,32,35,4,1,8
69,True,CC=CCOC(=O)c1cccc2nc3ccccc3nc12,0.4176954972568535,3.515900000000002,278.31100000000004,21,23,3,0,4
70,False,,,,,,,,,
71,True,CCCC(=O)n1cccc1NC(=O)Cn1ccc2ccccc2c1=O,0.7778732948923593,2.8820000000000014,337.3790000000001,25,27,3,1,5
72,True,COc1ccc(C2C=CC(C(F)(F)F)C(NC(=O)c3ccccc3)=N2)cc1,0.8141204227625795,4.313100000000003,374.362,27,29,3,1,3
73,True,O=C(O)C(=O)c1cccc2ccccc12,0.5962374171441521,2.1071,200.19299999999998,15,16,2,1,2
74,True,COc1ccc(S(=O)(=O)NCCOc2ccc(Br)cc2)cc1,0.7437428413067444,2.8150000000000013,386.267,22,23,2,1,4
75,True,COc1ccc(NC(=O)CSCC(=O)Nc2ccc(Cl)c(C)c2F)cc1,0.7387504527833778,4.106520000000002,396.8710000000001,26,27,2,2,4
76,True,CC(=O)OCc1nc(-n2cncn2)c2ccccc2n1,0.6658352032111747,1.2735999999999996,269.264,20,22,3,0,7
77,True,Cc1cccc2nc(CCCNC(=O)c3ccccc3Cl)[nH]c12,0.6984497421606495,3.8873200000000026,327.815,23,25,3,2,2
78,True,COc1ccc(CNC2=c3[nH]c(-c4ccc(F)cc4)nc3=CC=CC2)cc1OC,0.6785070594436701,2.8714000000000004,391.4460000000001,29,32,4,2,4
79,True,COc1ccc(CNC(=O)c2ccccc2-c2ccc3ccccc3c2)cc1,0.5096017965317078,5.445400000000004,367.4480000000001,28,31,4,1,2
80,True,Cc1cnc(NC(=O)CNS(=O)(=O)C2=CN=C3C=CC=CC23)s1,0.8368275991237638,1.3476200000000003,350.425,23,25,3,2,6
81,True,COc1ccc(NC(=O)CNC(=O)NCc2cn3ccccc3n2)cc1,0.6292492480144669,1.7807999999999995,353.38200000000006,26,28,3,3,5
82,True,COc1ccc(NC(=O)C2CCCN(C(=O)c3ccccc3)C2)cc1,0.9313101507664526,3.1861000000000015,338.40700000000004,25,27,3,1,3
83,True,CC(=O)Oc1ccc(C(=O)Nc2ccsc2C(=O)N2CCc3ccccc3C2)cc1,0.5088057965873356,4.124200000000003,420.49000000000024,30,33,4,1,5
84,True,CCNC(=O)COc1cccc2cc(O)ccc12,0.86643007198308,2.0603,245.278,18,19,2,2,3
85,True,Cc1ccc(CNC(=O)Cn2ccc(Oc3ccccc3)n2)cc1,0.7576891719587064,3.300220000000002,321.38000000000005,24,26,3,1,4
86,True,COc1ccc(NC(=O)Nc2ccccc2C(=O)NCc2ccco2)cc1,0.618318178275483,3.8622000000000023,365.38900000000007,27,29,3,3,4
87,True,O=C(O)CCCNC(=O)COc1ccccc1F,0.7173913140976069,1.1854999999999993,255.245,18,18,1,2,3
88,True,Cc1ccc(NC(=O)C(C)Oc2cccc(O)c2Cc2ccc(F)cc2)cc1,0.6445017998985921,4.836520000000004,379.4310000000001,28,30,3,2,3
89,True,COc1cccc(CNC(=O)c2sccc2C(=O)Nc2ccccc2C(=O)O)c1,0.5516176622880942,3.6372000000000018,410.45100000000014,29,31,3,3,5
90,True,Cc1[nH]ccc(=O)c1Nc1ccc(Cl)cc1[N+](=O)[O-],0.6676142461755561,2.988520000000001,279.68300000000005,19,20,2,2,4
91,True,COc1ccc(N2C=C(CCC(=O)NCc3cccc(C(F)(F)F)c3)C=CC2)c(O)c1,0.6614163802791154,4.776300000000005,432.442,31,33,3,2,4
92,True,Cc1ccc(NC(=O)COC(=O)CCCNC(=O)c2cccc3ccccc23)cc1,0.441305014331366,3.8401200000000024,404.46600000000007,30,32,3,2,4
93,True,CC(=O)OC1=CC(O)=CC=C2NC=CC=C21,0.6575751183511701,1.8160999999999998,217.22400000000002,16,17,2,2,4
94,True,COC(=O)c1ccc(S(=O)(=O)NC(C)C(=O)Nc2ccccc2Cl)cc1,0.7299934103894752,2.4321,396.8520000000001,26,27,2,2,5
95,True,COc1ccc(CC(=O)NC2=Nc3ccccc3C2NC(=O)c2cc3ccc(O)cc3oc2=O)cc1,0.3732664226344045,3.3808000000000016,483.48000000000025,36,40,5,3,7
96,True,COc1ccc(NCCCNC(=S)Nc2ccccc2)cc1,0.5391903100886484,3.4838000000000013,315.44200000000006,22,23,2,3,3
97,True,Cc1cc(C)cc(NC(=O)CCC(=O)n2cncn2)c1,0.9225034767845018,1.9540399999999998,272.308,20,21,2,1,5
98,True,COc1ccc(C(=O)NNC(=O)Nc2ccc3c(ccn3-c3cccc(Cl)c3)c2)cc1,0.4047661332921055,4.759000000000003,434.88300000000004,31,34,4,3,4
99,True,COc1ccccc1Sc1cc(=O)[nH]c2ccccc12,0.7968344755215344,3.6879000000000017,283.35200000000003,20,22,3,1,3
100,True,COc1ccc2ccc(C(=O)OCC(=O)NCC(=O)Nc3ccc4c(c3)OCO4)cc2c1,0.5474265439272309,2.4888000000000003,436.42000000000013,32,35,4,2,7
101,True,N=CC1=CC=CC2=CC(C(=O)OCC(=O)Nc3ccc4ccccc4n3)=C(N)OC12,0.5203758136407133,2.3577699999999995,402.4100000000001,30,33,4,3,7
102,True,Cc1cc(C)c(NC(=O)COC(=O)NCC2CCCO2)c([N+](=O)[O-])c1,0.5977584162914356,2.0553399999999997,351.3590000000001,25,26,2,2,6
103,True,CC(=O)Nc1ccc(C(=O)Nc2ccccc2CC2=COC3C=CC=CC3=C2O)cc1,0.6640210457949475,4.660600000000003,414.46100000000007,31,34,4,3,4
104,True,CCOC(=O)c1ccc(OCC(=O)OCC(=O)N2CCOc3ccccc32)cc1,0.6593921251252207,2.2108999999999996,399.3990000000001,29,31,3,0,7
105,True,CC(=O)Nc1nnc(C(=O)CCC(=O)Nc2ccc([N+](=O)[O-])cc2)s1,0.4346320931547284,2.0062999999999995,363.3550000000001,25,26,2,2,8
106,True,COc1ccc(NS(=O)(=O)c2ccc3c(c2)OCO3)cc1Cl,0.9252037376529042,2.8781000000000008,341.77200000000005,22,24,3,1,5
107,True,COC(=O)c1ccc(CNC(=O)c2ccccc2N2CCc3ccccc3C2)s1,0.650265048280777,4.027400000000004,406.50700000000023,29,32,4,1,5
108,True,CCCCc1nnc(SCCCNC(=O)c2ccc(Br)cc2)o1,0.509190536497146,4.086900000000003,398.326,23,24,2,1,5
109,True,Cc1ccc(N2C(=O)c3[nH]ccc3C(=O)NC3=CC=C(CC(=O)Nc4ccccc4C4=NC=CC=CC4)C=CC3N3CNNC23)cc1,0.2851672298963947,4.404420000000003,626.7210000000002,47,53,7,5,7
110,True,Cc1ccc(SCC(=O)NCc2nnc(-c3ccc(Cl)cc3)o2)cc1,0.6584429191760612,4.106920000000002,373.8650000000001,25,27,3,1,5
111,True,CCOC(=O)C12c3cc(Br)ccc3N1C(C)=CC2C,0.7796301668087006,3.581000000000002,322.202,19,21,3,0,3
112,True,COC(=O)CNC(=O)C1=CCC(=O)N1c1ccc(F)cc1,0.8303355869538726,0.7354999999999998,292.266,21,22,2,1,4
113,True,CCSc1nnc(NC(=O)COc2ccc3nnsc3c2)s1,0.5380163002359247,2.672300000000001,353.454,22,24,3,1,9
114,True,CCc1c(CC(=O)NC=Cc2ccccc2)c(=O)oc2ccccc12,0.7245996637932657,3.6850000000000023,333.38700000000006,25,27,3,1,3
115,True,CCCN1C(=O)C2=C(C(=O)N(C)C2=O)c2cccc(c2)C1=O,0.5985386787838427,0.8312000000000002,298.298,22,24,3,0,4
116,True,CCn1c(=O)cc(C(=O)O)c2cc(O)ccc21,0.8217615536376122,1.4251999999999998,233.22299999999998,17,18,2,2,4
117,True,N#Cc1ccc(OCC(=O)NCCCN2CCOCC2)c(Cl)c1,0.7617890988006719,1.42898,337.80700000000013,23,24,2,1,5
118,True,CC(=O)NCC(=O)OCc1cccc2ccccc12,0.8524543975309048,2.0190999999999995,257.28900000000004,19,20,2,1,3
119,True,Cc1ccc(OCNC(=O)CCCC(=O)N2CCc3ccccc3C2=O)cc1,0.7497125568500116,2.8429200000000012,380.4440000000001,28,30,3,1,4
120,True,CCCCn1c(=O)sc(C(=O)CCOC(=O)c2cccc(S(N)(=O)=O)c2)c(C)c1=O,0.44616435580083097,1.4557200000000001,454.52600000000007,30,31,2,1,9
121,True,Cc1ccc(C)c(CSc2n[nH]c(=O)n2Cc2ccccc2)c1,0.7301884935292753,3.5288400000000015,325.437,23,25,3,1,4
122,True,COc1ccc(CCC(=O)NN=Cc2cc(C)n[nH]2)cc1,0.627582057797279,1.8096199999999998,286.335,21,22,2,2,4
123,True,NC(=O)c1ccc(NC(=O)CCc2ccccc2)cc1,0.8733245379937956,2.3568,268.316,20,21,2,2,2
124,True,Cc1ccccc1NC(=O)COC(=O)CN1C(=O)c2ccccc2C1=O,0.6539099147373931,1.7729200000000003,352.34600000000006,26,28,3,1,5
125,False,,,,,,,,,
126,True,CC1=CCC(=C=CN2CCN(CCCOc3ccc([N+](=O)[O-])cc3)CC2)C=C1,0.3100007691847198,3.9265000000000034,381.47600000000017,28,30,3,0,5
127,True,CCOC(=O)N1CCN(c2ccc3ccccc3c2Nc2cccnc2)CC1,0.737388223314981,4.256900000000003,376.46000000000015,28,31,4,1,5
128,True,COc1cc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc2cccnc12,0.7403072389761548,2.4506000000000006,372.4020000000001,26,29,4,1,6
129,True,Cc1ccc(NC(=O)COC(=O)CCNC(=O)c2ccc(C)cc2)cc1,0.7487324509763774,2.605240000000001,354.40600000000006,26,27,2,2,4
130,True,COc1ccc(C(=O)C2=Cc3c(ccc(=O)n3Cc3ccccc3F)OC2)cc1,0.6225595447554031,3.703000000000003,391.398,29,32,4,0,5
131,False,,,,,,,,,
132,True,CCOc1ccc(CCNC(=O)c2ccc(Br)cc2)cc1,0.8619397701827836,3.8203000000000022,348.24,21,22,2,1,2
133,True,COc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccccc2)cc1,0.8407624899612447,2.1647,374.46200000000005,26,28,3,1,4
134,True,Cc1ccc(NC(=O)CCCNC(=S)Nc2ccccc2)cc1,0.5592450054744764,3.7003200000000014,327.45300000000003,23,24,2,3,2
135,True,CSc1cccc(NC(=O)COC(=O)c2ccc(F)cc2)c1,0.6781828101119912,3.3431000000000015,319.35699999999997,22,23,2,1,4
136,True,CC(=O)c1ccc(C(=O)NOCC(=O)Nc2ccccc2Oc2ccc(Cl)cc2Cl)cc1,0.3427349953621263,5.288400000000004,473.3120000000001,32,34,3,2,5
137,True,C=CCN1C(SC(C)C(=O)Nc2ccc3ccccc3n2)=C2C=CC=CC2n2cnnc21,0.5678341530964166,4.471400000000003,442.5480000000001,32,36,5,1,7
138,True,COc1ccc(CCNCC(=O)Nc2ccccc2NC(=O)Cc2ccccc2F)cc1,0.4235975235714472,3.7863000000000016,435.4990000000002,32,34,3,3,4
139,True,CCCSc1nnc(C2=C(C(=O)NCc3ccccc3)C=CC2)o1,0.779413254358552,3.601600000000002,341.43600000000004,24,26,3,1,5
140,True,CC=CCNC(=O)c1cc(=O)c2ccccc2o1,0.8396599018538883,2.0989,243.26199999999997,18,19,2,1,3
141,True,COc1ccc(OCc2nnc(SCC(=O)c3cn4ccccc4n3)o2)cc1,0.33095759356564564,3.2799000000000023,396.42800000000005,28,31,4,0,9
142,True,CN(C)CCCc1ccc(Br)cc1,0.7841579156144334,2.9433000000000016,242.16,13,13,1,0,1
143,True,Cc1ccnc(NC(=O)CN2CCc3ccccc3C2)c1,0.9392741057288218,2.38682,281.35900000000004,21,23,3,1,3
144,True,COc1ccc(C2CC(C(=O)NCCC3CNc4ccccc43)ON2)cc1,0.7323125951853299,2.7454,367.44900000000007,27,30,4,3,5
145,True,CC(=O)c1ccc(NC(=O)CSc2ccccc2NC(=O)c2ccccc2)cc1,0.43502483502052963,4.872300000000004,404.4910000000001,29,31,3,2,4
146,True,COC(=O)c1cccc(C(=O)c2ccccc2NCC(=O)c2ccccc2)c1,0.5005908443649286,3.9990000000000023,373.4080000000001,28,30,3,1,5
147,True,CC(=O)c1cccc(NC(=O)NCCc2ccc(F)cc2F)c1,0.8286355283275917,3.531600000000001,318.323,23,24,2,2,2
148,True,O=C(O)c1cccc(-c2ccccc2)n1,0.8076743274841117,2.4468000000000005,199.209,15,16,2,1,2
149,True,NS(=O)(=O)c1ccc(CNC(=O)CCc2ccc3c(c2)OCO3)cc1,0.8055289090763699,1.311699999999999,362.4070000000001,25,27,3,2,5
150,True,CCN1C(=S)Nc2ccccc2N=C1c1nc2ccccc2o1,0.7243427540323573,3.9384000000000015,322.39300000000003,23,26,4,1,4
151,True,CCC(=O)Nc1ccc(NC(=O)CSc2nnc(-c3ccncc3)o2)cc1,0.6028107248186831,3.2109000000000014,383.43300000000005,27,29,3,2,7
152,True,COC(=O)c1ccc(CNC(=O)CCCNC(=O)c2ccc(Br)cc2)cc1,0.4952791315062076,3.062100000000001,433.302,27,28,2,2,4
153,True,CCOC(=O)c1cccc(NC(=O)COC(=O)c2ccccc2C(O)(O)c2c(C)noc2C)c1,0.334731755708997,2.4493400000000003,468.46200000000016,34,36,3,3,9
154,True,COc1cccc(NC(=O)c2cccc([N+](=O)[O-])c2)c1,0.6849934340112487,2.8557000000000006,272.26,20,21,2,1,4
155,True,COc1ccc(-c2cc(CN(C)CC(=O)Nc3ccc(-c4ccc(C)cc4)cc3)on2)cc1OC,0.3520127463667131,5.404720000000005,471.5570000000002,35,38,4,1,6
156,True,CCCOc1ccc(CNC(=O)CCC(=O)Nc2ccc3ccccc3c2)cc1,0.5581705331145298,4.663700000000004,390.483,29,31,3,2,3
157,True,Cc1ccc2c(c1)C(=O)C(CCCc1nnc(Cc3ccc4ccccc4c3)o1)C(=O)N2,0.44443505412565204,4.895920000000004,425.4880000000001,32,36,5,1,5
158,True,COC1=CC=C(NC(=O)CCNC(=O)CCNCC(=O)c2ccc(OC)cc2)CC=C1OC,0.3057652731863872,1.8283,457.52700000000016,33,34,2,3,7
159,False,,,,,,,,,
160,True,CCOc1ccc(CNC(=O)COc2cccc3cccnc23)cc1,0.7188345801347573,3.328700000000002,336.391,25,27,3,1,4
161,True,CCOC(=O)CNC(=O)CCNC(=O)c1ccccc1,0.7107163788824227,0.48580000000000007,278.308,20,20,1,2,4
162,True,COc1ccc(C(=O)NCCC(=O)NCc2ccccc2)cc1,0.8228314814935475,2.1315,312.36899999999997,23,24,2,2,3
163,True,CCc1ccc(NC(=O)Nc2cccc(C(=O)O)c2)cc1,0.8023924306276647,3.5912000000000015,284.315,21,22,2,3,2
164,True,O=C(O)c1ccccc1C(=O)C1=CC2C=CC=CC2=C1,0.8529598140387165,3.1761000000000017,264.28,20,22,3,1,2
165,True,C=CCOC(=O)n1c2ccccc2n2nc(C)nc12,0.6590886139273898,2.16312,256.26500000000004,19,21,3,0,6
166,True,COc1ccc(C(=O)Nc2c(C)ccc(C)c2C(=O)Cn2c(=O)[nH]c3ccccc3c2=O)cc1,0.43110052804989407,3.450440000000002,457.4860000000002,34,37,4,2,6
167,True,C=CCN1C2=CC=CCC2=Cc2ccccc21,0.6840804524737597,3.919800000000003,221.30299999999997,17,19,3,0,1
168,True,COc1ccc2nc3n(c2c1)C(=S)C(C=O)C=N3,0.6087637925350762,1.7513999999999998,259.29,18,20,3,0,6
169,True,O=Cc1ccccc1C(=O)c1ccccc1Oc1ccccc1,0.5137695478214516,4.522400000000004,302.329,23,25,3,0,3
170,True,O=C(NCCCOC(=O)CNC(=O)c1ccc2c(c1)CCCC(=O)O2)Nc1ccc(F)cc1,0.31812507695421344,2.5522,457.4580000000001,33,35,3,3,6
171,True,COCCNC(=O)C1=C(C)N=C(C)C1C(=O)OCC(=O)c1ccccc1C=O,0.2968123823943443,1.3522999999999994,386.4040000000001,28,29,2,1,7
172,True,CC(=O)c1cccc(NC(=O)CCc2ccccc2F)c1,0.853123180352379,3.5996000000000024,285.318,21,22,2,1,2
173,True,Cc1cccc(-c2nnc(CCCCC(=O)NCc3ccccc3)o2)c1,0.6224348443611933,4.074220000000003,349.43399999999997,26,28,3,1,4
174,True,CC(=O)c1ccc(N2CCN(CCCNC(=O)c3ccc4c(c3)OCCO4)CC2)cc1,0.5453546589472602,2.602500000000001,423.5130000000002,31,34,4,1,6
175,True,NC(=O)C1=C2C=NN=C2C=CC1,0.5847398598082347,0.16859999999999992,161.164,12,13,2,1,3
176,True,CC(=O)Nc1ccc(C(=O)n2cccc2C(=O)O)o1,0.8706246368349351,1.4262,262.221,19,20,2,2,5
177,True,CC1=C(NC(=O)c2ccccc2CC2=CC=CCN2CCCCNS(=O)(=O)c2ccc(C)cc2)CC=CC=C1,0.36331117014092057,5.571820000000006,543.7330000000003,39,42,4,2,4
178,True,O=C(NNC(=O)c1ccccc1Cl)Nc1ccc2ccccc2c1,0.6183854462214755,3.9597000000000016,339.7820000000001,24,26,3,3,2
179,True,COc1ccccc1CNC(=O)c1ccccc1-n1c(=O)[nH]c2ccccc2c1=O,0.537647411172579,2.6176000000000004,401.42200000000014,30,33,4,2,5
180,True,CCCC(=O)NNC(=O)Cc1ccc2ccccc2c1,0.8376963049928311,2.3298000000000005,270.332,20,21,2,2,2
181,True,CSc1ccc(CNC(=O)C2CCC(=O)N(CCCc3ccc4ccccc4c3)C2)cc1,0.4928099099339541,5.049300000000005,446.61600000000016,32,35,4,1,3
182,True,O=C(CCNS(=O)(=O)c1ccc(CO)cc1)OCC(=O)N1CCc2ccccc21,0.6181752525400211,0.9798000000000008,418.4710000000002,29,31,3,2,6
